コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
4293	セプテーニ・ホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	455.0	3.96	18.0	3.95	18.0	3.96	配当あり	いいえ	27.04	1.44	943.9	582.0	379.0	Communication Services	あり	優待ポイント: 1,000株以上 | 5,500円相当 | ◇優待ポイントは各種電子マネーに交換可能。 ■進呈時期 毎年３月上旬に発送する「定時株主総会招集ご通知」に案内同封。	1000	高			OK	OK	OK	通常掲載可	OK	OK
4299	ハイマックス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1186.0	3.88	46.0	3.93	46.0	3.88	配当あり	いいえ	11.67	1.13	123.6	1378.0	1111.0	Technology	あり	QUOカード: 100株以上 | 1,000円相当 | ※公益社団法人国土緑化推進機構 「緑の募金」への寄付がされている。 ■贈呈時期 年1回、毎年6月に開催の定時株主総会後の決議通知に同封。 / 200株以上 | 2,000円相当 / 600株以上 | 3,000円相当 / 1,000株以上 | 4,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
429A	テクセンドフォトマスク	プライム（内国株式）	3800	その他製品	10	情報通信・サービスその他	7	TOPIX Small 2	4165.0	1.68	70.0	1.57	70.0	1.68	配当あり	いいえ	16.2	2.37	4137.9	5290.0	2671.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4301	アミューズ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1803.0	3.55	64.0	3.57	64.0	3.55	配当あり	いいえ	10.86	0.81	292.4	2178.0	1599.0	Communication Services	あり	コンテンツ・サービス、ECショップクーポン等: 100株以上 | ※2025年以降実施 ◇複数の優待品の中からいずれか1点を選択。 例）1、舞台作品へのご招待 2、映画のペア鑑賞券 3、自社サービス利用ポイント（2,000ポイント） | ■贈呈時期 5月頃に「株主優待のご案内」送付	100	高			OK	OK	OK	通常掲載可	OK	OK
4307	野村総合研究所	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	2	TOPIX Large70	4301.0	1.95	84.0	1.97	84.0	1.95	配当あり	いいえ	162.55	5.69	24110.4	6476.0	3518.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4308	Ｊストリーム	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	354.0	3.95	14.0	3.97	14.0	3.95	配当あり	いいえ	17.47	0.82	88.0	420.0	335.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4310	ドリームインキュベータ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2603.0	10.53	274.0	10.64	274.0	10.53	配当あり	いいえ	14.34	1.97	227.5	3090.0	2225.0	Financial Services	あり	プレミアム優待倶楽部ポイント: 100株以上 | 【1年未満保有】 1,500ポイント 【1年以上保有】 1,650ポイント | ※ポイントと食品、電化製品、ギフト、旅行・体験など 5,000点以上の商品から選び、交換できる。 ※1ポイント≒1円相当。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは個人株主向け会員制サイト「プレミアム優待倶楽部PORTAL」にて優待商品と交換することができる。 ■継続保有期間について 3月末日の株主名簿に、同一株主番号として連続2回以上記載されている株主さま。 / 300株以上	100	高	高利回り要確認	1株配当が株価の10%以上 / 配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
4316	ビーマップ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	125.0						配当未取得			0.92	4.5	2282.0	116.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4317	レイ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	473.0	3.17	15.0	3.32	15.0	3.17	配当あり	いいえ	4.8	0.8	62.2	756.0	445.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4318	クイック	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	707.0	5.37	38.0	5.41	38.0	5.37	配当あり	いいえ	9.54	2.05	394.9	961.0	695.0	Industrials	あり	QUOカード、工芸品、特産品: 300株以上 | 【保有期間3年未満】 500円相当 【保有期間3年以上】 1,000円相当 | ■継続保有期間について 保有期間3年以上とは、同一株主番号で7回以上連続して300株以上の保有株式数が株主名簿に記載または記録されている株主。 （2025年3月までは判定日から遡って連続6回以上） ■贈呈・案内時期 6月下旬 / 1,500株以上 | 【保有期間3年未満】 1,000円相当 【保有期間3年以上】 2,000円相当 / 3,000株以上 | 【保有期間3年未満】 2,000円相当 【保有期間3年以上】 4,000円相当 または北海道特産品	300	高			OK	OK	OK	通常掲載可	OK	OK
431A	ユーソナー	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1686.0						配当未取得		14.94	3.0	138.5	3700.0	1651.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4320	ＣＥホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1757.0	1.37	24.0	1.36	24.0	1.37	配当あり	いいえ	18.52	3.59	293.0	1859.0	645.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
4323	日本システム技術	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1488.0	3.36	50.0	3.31	50.0	3.36	配当あり	いいえ	14.02	2.2	367.8	2731.0	1487.0	Technology	あり	カタログギフト、QUOカード: 600株以上 | 【3年未満保有】 3,000円相当 【3年以上保有】 5,000円相当 | ※オリジナルカタログギフトは、エシカルな商品をはじめ、食品、雑貨、体験、社会貢献活動団体への寄付等を掲載。 ■継続保有期間について 株主名簿基準日(3月31日及び9月30日）の株主名簿に、同一株主番号で7回以上連続して記載、または記録された株主様といたします。 ■贈呈時期 6月上旬 / 1,000株以上 | 【3年未満保有】 7,000円相当 【3年以上保有】 12,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
4324	電通グループ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	3053.0	4.57	139.5	4.14	139.5	4.57	配当あり	いいえ		1.9	7925.2	3554.0	2642.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4326	インテージホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1718.0	2.79	48.0	2.82	48.0	2.79	配当あり	いいえ	24.23	1.87	656.5	2044.0	1598.0	Communication Services	あり	QUOカード、カタログギフト: 100株以上 | Kids Smile QUOカード 500円相当 | ■贈呈時期 ・QUOカード：3月下旬頃 ・商品によって異なる / 200株以上 | Kids Smile QUOカード 1,000円相当 / 400株以上 | カタログギフト 2,000円相当 / 1,000株以上 | カタログギフト 4,000円相当 / 5,000株以上 | カタログギフト 8,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
4331	テイクアンドギヴ・ニーズ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	657.0	6.09	40.0	6.06	40.0	6.09	配当あり	いいえ	3.67	0.54	95.9	972.0	652.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
4334	ユークス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	369.0	2.71	10.0	2.72	10.0	2.71	配当あり	いいえ	17.59	1.2	31.1	474.0	363.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4335	ＩＰＳホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1235.0	3.08	38.0	3.08	38.0	3.08	配当あり	いいえ	9.93	1.58	28.3	1288.0	1135.0	Technology	あり	QUOカード: 100株以上 | 1,000円相当 | ■贈呈時期 毎年9月下旬 / 300株以上 | 3,500円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
4337	ぴあ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2392.0	1.25	30.0	1.26	30.0	1.25	配当あり	いいえ	11.05	3.42	367.1	3775.0	2323.0	Communication Services	あり	ギフトカード: 100株以上 | 【1年未満保有株主】 2,500円相当 【1年以上保有株主】 5,000円相当 | ◇以下の商品を金額内で自由に選択 1、オリジナルシネマギフトカード 2、オリジナル図書カード 3、令和6年能登半島地震災害義援金 ■継続保有期間について 3月末の株主名簿に2期以上継続保有が確認できる株主様。 / 1,000株以上 | 【1年未満保有株主】 5,500円相当 【1年以上保有株主】 11,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
4341	西菱電機	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	871.0	3.44	30.0	3.45	30.0	3.44	配当あり	いいえ	11.85	0.53	29.5	1040.0	763.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4343	イオンファンタジー	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2474.0	0.81	20.0	0.81	20.0	0.81	配当あり	いいえ	17.56	6.24	489.4	4020.0	2274.0	Consumer Cyclical	あり	自社施設割引券、国産ブランド米: 100株以上 | 2,000円相当（年間4,000円相当） / 200株以上 | 4,000円相当（年間8,000円相当） / 300株以上 | 6,000円相当（年間12,000円相当） / 1,000株以上 | 10,000円相当（年間20,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
4344	ソースネクスト	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	100.0						配当未取得			2.48	138.3	197.0	100.0	Technology	あり	株主優待（特典ポイント）贈呈: 100株以上 | 【1年未満保有】 500 ポイント 【1年以上保有】 550 ポイント 【3年以上保有】 600 ポイント | ◇当社サイトでのご購入の際に、１ポイント＝１円として利用可能（1回の支払いで利用できるポイント数に制限なし） 有効期限：手元に到着してから翌年2月末日まで ■継続保有期間について 毎年12月31日及び6月30日を基準日とする株主名簿に、優待基準日から遡って、同一の株主番号で連続して所定の回数以上記録されたことをいいます。 1年以上継続保有：連続して3回以上 3年以上継続保有：連続して7回以上 / 500株以上 | 【1年未満保有】 2	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4345	シーティーエス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	826.0	3.63	30.0	3.65	30.0	3.63	配当あり	いいえ	12.7	2.17	340.4	1112.0	798.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4346	ＮＥＸＹＺ．Ｇｒｏｕｐ	スタンダード（内国株式）	7200	その他金融業	16	金融（除く銀行）	-	-	759.0	2.64	20.0	2.67	20.0	2.64	配当あり	いいえ	6.3	2.68	98.7	1171.0	660.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4347	ブロードメディア	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1620.0	4.01	65.0	3.98	65.0	4.01	配当あり	いいえ	14.77	2.28	115.5	2489.0	1552.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4350	メディカルシステムネットワーク	スタンダード（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	461.0	2.6	12.0	2.58	12.0	2.6	配当あり	いいえ	12.58	0.78	134.7	558.0	433.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
4351	山田再生系債権回収総合事務所	スタンダード（内国株式）	7200	その他金融業	16	金融（除く銀行）	-	-	924.0	1.08	10.0	1.06	10.0	1.08	配当あり	いいえ	55.23	1.23	39.4	1500.0	820.0	Industrials	あり	QUOカード: 100株以上 | 1,000円相当（年間 2,000円相当） | ■贈呈時期 基準日6月末:9月上旬 基準日12月末:3月開催の定時株主総会終了後に送付する決議通知に同封。	100	高			OK	OK	OK	通常掲載可	OK	OK
4356	応用技術	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1530.0	2.61	40.0	2.61	40.0	2.61	配当あり	いいえ	9.55	8.28	87.4	2106.0	1515.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4360	マナック・ケミカル・パートナーズ	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	811.0	1.85	15.0	1.91	15.0	1.85	配当あり	いいえ	8.45	0.59	66.3	1181.0	492.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4361	川口化学工業	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	1441.0	4.16	60.0	4.15	60.0	4.16	配当あり	いいえ	5.88	0.56	17.5	1910.0	1316.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4362	日本精化	プライム（内国株式）	3200	化学	4	素材・化学	7	TOPIX Small 2	2592.0	4.01	104.0	4.05	104.0	4.01	配当あり	いいえ	12.82	1.09	562.1	3115.0	2326.0	Basic Materials	あり	自社グループ取扱商品: 100株以上 | 【3年以上保有】 グループ製品　3,000円相当 | ※カタログギフトはポイントに応じて1点を選択。 ■継続保有期間について 「継続保有期間３年以上」とは、３月末及び９月末を基準日とする株主名簿において、同一株主番号で７回連続して記載または記録され、かつ各基準日で所定の保有株式数を満たしている状態を指します。なお、保有期間の判定は、直近の基準日から過去に遡って行います。 / 500株以上 | 【3年未満保有】 グループ製品　3,000円相当 【3年以上保有】 グループ製品　4,000円相当 / 1,000株以上 | 【3年未満保有】 ◇どちらかを選択 	100	高			OK	OK	OK	通常掲載可	OK	OK
4365	松本油脂製薬	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	20600.0	4.37	900.0	4.38	900.0	4.37	配当あり	いいえ	7.44	0.67	597.6	21140.0	19540.0	Basic Materials	あり	自社グループ食品: 100株以上 | 【6カ月以上保有】 ・うどん処加門 うどんそばつゆセット | ■継続保有期間について 6カ月以上継続して保有する株主様とは、毎年3月31日現在および９月30日現在の当社株主名簿に、同一の株主番号で連続して記載または記録されている株主様となります。 ■贈呈の時期 毎年5月中旬および11月中旬。	100	高			OK	OK	OK	通常掲載可	OK	OK
4366	ダイトーケミックス	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	518.0	1.74	9.0	1.69	9.0	1.74	配当あり	いいえ	21.08	1.02	166.8	620.0	230.0	Basic Materials	あり	図書カードNEXT: 1,000株以上 | 【1年未満保有】 1,000円相当 【1年以上保有】 3,000円相当 | ■継続保有期間について 株主名簿基準日（３月末および９月末）の株主名簿に1,000 株以上の保有記録が同一株主番号で３回以上連続している場合をいいます。 ■贈呈時期 毎年 6 月の定時株主総会後に発送する「定時株主総会決議通知」に同封。	1000	高			OK	OK	OK	通常掲載可	OK	OK
4367	広栄化学	スタンダード（内国株式）	3200	化学	4	素材・化学	-	-	2480.0	3.23	80.0	3.16	80.0	3.23	配当あり	いいえ		0.97	121.3	3030.0	2080.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4368	扶桑化学工業	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	4640.0	0.6	28.0	0.58	28.0	0.6	配当あり	いいえ	34.29	4.19	4909.0	4995.0	1271.67	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4369	トリケミカル研究所	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	3480.0	1.01	35.0	0.97	35.0	1.01	配当あり	いいえ	20.53	3.08	1130.9	4455.0	2455.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
436A	サイバーソリューションズ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	944.0	4.03	38.0	4.04	38.0	4.03	配当あり	いいえ	14.21	9.48	149.0	1990.0	920.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4370	モビルス	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	307.0						配当未取得		38.76	1.37	18.6	631.0	271.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4371	コアコンセプト・テクノロジー	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1380.0	1.52	21.0	1.45	21.0	1.52	配当あり	いいえ	15.94	4.85	220.3	1482.0	893.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4372	ユミルリンク	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1094.0	1.83	20.0	1.83	20.0	1.83	配当あり	いいえ	11.56	1.38	41.9	1663.0	1068.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4373	シンプレクス・ホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	911.0	2.63	24.0	2.62	24.0	2.63	配当あり	いいえ	20.17	3.96	2039.3	1225.0	758.0	Technology	あり	プレミアム優待倶楽部ポイント: 600株以上 | 3,000ポイント | ◇株主限定の特設ウェブサイトにおいて、進呈されたポイント数に応じて、食品、電化製品、体験ギフト等の幅広い優待商品の中からお選びいただけます。また、電子マネー優待として Amazon ギフトカードへの交換にも対応。 ※１ポイント≒１円相当 ※ポイントの繰越はできませんので、ご留意ください。 ※株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができます。WILLsCoinは個人株主向け会員制サイト「プレミアム優待倶楽部PORTAL」にて優待商品と交換することができます。 ■進呈時期 毎年11月中旬 /	600	高			OK	OK	OK	通常掲載可	OK	OK
4374	ＲＯＢＯＴ　ＰＡＹＭＥＮＴ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2276.0	1.36	31.0	1.34	31.0	1.36	配当あり	いいえ	16.29	6.18	85.3	3540.0	2078.0	Technology	あり	デジタルギフト: 100株以上 | 【1年未満保有】 2,000円相当 【1年以上保有】 3,000円相当 | ◇対象となる交換先：ビットコイン、Amazon ギフトカード、QUO カード Pay、PayPay マネーライト、d ポイント、auPAYギフカードなど ■継続保有期間について 基準日（毎年３月末日）において、同一株主番号にて過去に遡って３月末日（当該基準日を含む）、６月末日、９月末日、12月末日の株主名簿に、100株以上の保有が連続して記録されている期間を指します。 ※2027年３月31日を基準日とする初回の株主優待につきましては、制度導入初年度につき、同一株主番号にて、2026年	100	高			OK	OK	OK	通常掲載可	OK	OK
4375	セーフィー	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	616.0						配当未取得		79.38	3.71	343.1	1192.0	590.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4376	くふうカンパニーホールディングス	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	156.0						配当未取得			1.14	94.1	216.0	148.0	Industrials	あり	自社グループサービス利用（電子チケット）: 100株以上 | ①家計簿サービス「Zaim」プレミアムサービス１年間無料利用券 ②スポーツ型アミューズメントパーク施設「ニンジャ☆パーク」無料利用券 ※4名分の初回登録料を含む90分無料（一回分） ③結婚関連サービス割引券 ※国内結婚式プロデュース50％割引（ゲスト30名以上かつ提携店ドレス利用時）、ハワイ挙式プロデュース 10 万円割引、インポートドレス30％割引。 ④不動産仲介手数料割引券 ※50％割引　都心５区（千代田区、中央区、港区、新宿区、渋谷区）及び米国ハワイ州ホノルルエリアの物件となります。 | ■進呈時期 12月上旬に送付する株主総	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4377	ワンキャリア	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1790.0	1.9	34.0	1.89	34.0	1.9	配当あり	いいえ	22.09	5.94	328.7	2948.0	1667.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
4378	ＣＩＮＣ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	538.0						配当未取得			1.44	15.9	1610.0	435.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4379	Ｐｈｏｔｏｓｙｎｔｈ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	379.0						配当未取得		20.16	2.33	58.6	538.0	325.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4380	Ｍマート	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1043.0	4.99	52.0	5.05	52.0	4.99	配当あり	いいえ	12.06	2.39	51.0	1460.0	1025.0	Consumer Defensive	なし			高			OK	OK	OK	通常掲載可	OK	OK
4381	ビープラッツ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	187.0						配当未取得			-1.21	5.4	630.0	183.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4382	ＨＥＲＯＺ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	713.0						配当未取得		31.37	2.14	108.4	1256.0	693.0	Technology	あり	プレミアム優待倶楽部ポイント: 700株以上 | 3,500ポイント(年7,000ポイント) | 食品、電化製品、ギフト、旅行・体験等、ポイント数に応じて、5,000種類以上の商品から交換できます。また、当社が提供する「将棋ウォーズ」における将棋 AI「棋神」の利用権等の交換や社会貢献活動への寄付も可能。 ※1ポイント≒1円相当。 ※優待ポイントの繰越はできませんので、ご注意ください。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは個人株主向け会員制サイト「プレミアム優待倶楽部PORTAL」にて優待商品と交換す	700	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4385	メルカリ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	3763.0						配当未取得		21.69	5.17	6210.6	4330.0	2069.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4386	ＳＩＧグループ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	808.0	4.21	34.0	4.2	34.0	4.21	配当あり	いいえ	9.62	1.65	46.3	1086.0	730.0	Technology	あり	QUOカード: 300株以上 | 【1年以上保有】 3,000円相当 | ■継続保有期間について 毎年３月末日及び９月末日における当社株主名簿に、基準日から遡って同一株主番号で連続し、かつ所定の保有株式数を下回ることなく３回以上記載または記録されていることを指します。 ■贈呈時期 基準日から3カ月以内 / 500株以上 | 【1年以上保有】 5,000円相当 / 1,000株以上 | 【1年以上保有】 10,000円相当	300	高			OK	OK	OK	通常掲載可	OK	OK
4387	ＺＵＵ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	473.0						配当未取得			2.07	22.5	786.0	459.0	Technology	あり	プレミアム優待倶楽部ポイント: 400株以上 | 3,000ポイント | ※ポイント数に応じて、お米やブランド牛などのこだわりグルメ、スイーツや飲料類、銘酒、テーブルウェア、選べる体験ギフトなど特設サイトに掲載されている5,000点以上の商品からお好みの商品を選択できる。 ※1ポイント≒1円相当。 ※ポイントの繰り越しは1回のみ可能。 ■継続保有期間について 翌年３月末日において株主名簿に同一株主番号で連続２回以上記載され、かつ400株以上継続保有されている場合のみ繰り越せます。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WI	400	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4388	エーアイ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	357.0	1.12	4.0	1.11	4.0	1.12	配当あり	いいえ	19.62	0.98	21.8	566.0	351.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4389	プロパティデータバンク	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	883.0	3.62	32.0	3.62	32.0	3.62	配当あり	いいえ	14.53	2.76	91.4	1070.0	744.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
438A	インフキュリオン	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	709.0						配当未取得		192.66	2.64	147.0	1695.0	674.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4390	ＩＰＳ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	3305.0	1.21	40.0	1.19	40.0	1.21	配当あり	いいえ	10.47	2.26	432.5	4300.0	2201.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4391	ロジザード	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1094.0	1.65	18.0	1.66	18.0	1.65	配当あり	いいえ	16.91	2.15	35.7	1633.0	1010.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4392	ＦＩＧ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1115.0	0.9	10.0	0.86	10.0	0.9	配当あり	いいえ	43.69	5.51	338.7	3075.0	275.0	Technology	あり	プレミアム優待倶楽部ポイント: 1,500株以上 | 5,000ポイント | ■ポイントは株主限定の特設ウェブサイトにおいて、お米やブランド牛などのこだわりグルメ、スイーツや飲料類、銘酒、家電製品、選べる体験ギフトなど4,000種類以上の商品への交換や、環境 NGO、国際 NGO など公益法人への寄付ができます。 ※ポイントの繰越は1回のみ。 ■継続保有期間について 翌年12月末日において株主名簿に同一株主番号で連続2回以上記載された場合にのみ繰越できる。 ※1ポイント≒1円相当。 ※プレミアム優待倶楽部では、共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは	1500	高			OK	OK	OK	通常掲載可	OK	OK
4393	バンク・オブ・イノベーション	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	4495.0						配当未取得		10.49	12.38	178.6	14450.0	4225.0	Communication Services	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
4394	エクスモーション	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	393.0	5.09	20.0	5.19	20.0	5.09	配当あり	いいえ	18.66	1.44	23.8	460.0	366.5	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
4395	アクリート	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	787.0	1.27	10.0	1.46	10.0	1.27	配当あり	いいえ	17.15	1.68	59.0	1665.0	645.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
4396	システムサポートホールディングス	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	956.0	3.24	31.0	3.28	31.0	3.24	配当あり	いいえ	11.82	2.89	197.0	1737.5	936.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
