コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
3087	ドトール・日レスホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	2690.0	2.23	60.0	2.25	60.0	2.23	配当あり	いいえ	15.75	1.07	1130.4	3095.0	2377.0	Consumer Cyclical	あり	株主優待カード: 100株以上 | 1,000円分 | ※ドトール バリューカードへの残高合算が可能。 ■贈呈時期 毎年5月末 / 300株以上 | 3,000円分 / 500株以上 | 5,000円分	100	高			OK	OK	OK	通常掲載可	OK	OK
3088	マツキヨココカラ＆カンパニー	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	2386.0	2.35	56.0	2.36	56.0	2.35	配当あり	いいえ	17.04	1.75	9384.6	3393.0	2171.5	Healthcare	あり	自社グループポイント: 100株以上 | 2,000円相当 | ◆寄付（公益財団法人そらぷちキッズキャンプ）の選択も可能。 利用可能店舗：グループ各店、当社ＥＣサイト ※医療機関からの処方薬は対象外。 ■継続保有期間について 継続保有期間：３年以上とは、毎年３月末日及び９月末日の株主名簿に同一株主番号で、連続して７回以上記載または記録された株主様を対象といたします。 《発送時期》 確定日3月末：7月中旬 確定日9月末：1月中旬 / 500株以上 | 3,000円相当 / 1,000株以上 | 【3年未満保有】 5,000円相当 【3年以上保有】 10,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3089	テクノアルファ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1172.0	2.99	35.0	2.97	35.0	2.99	配当あり	いいえ	5.01	0.9	20.7	1514.0	885.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
3091	ブロンコビリー	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	4480.0	0.31	14.0	0.3	14.0	0.31	配当あり	いいえ	33.9	3.0	666.9	4780.0	3385.0	Consumer Cyclical	あり	優待食事券、お米: 100株以上 | 1、優待食事券 2,000円相当（年間 4,000円相当） | ※2026年7月1日を効力発生日とする1：2の株式分割が予定されています。 ※株主優待制度の変更は2026 年 12 月 31 日から実施します。 / 200株以上 | ◆以下より1点を選択 1、優待食事券 4,000円相当（年間 8,000円相当） 2、お米 2kg（年間 4kg） / 500株以上 | ◆以下より1点を選択 1、優待食事券 6,000円相当（年間 12,000円相当） 2、お米 4kg（年間 8kg） / 1,000株以上 | ◆以下より1点を選択 1、優待食事券 9,00	100	高			OK	OK	OK	通常掲載可	OK	OK
3092	ＺＯＺＯ	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	1123.5	3.56	40.0	3.57	40.0	3.56	配当あり	いいえ	20.77	9.3	9935.4	1592.5	974.5	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3093	トレジャー・ファクトリー	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	2063.0	2.13	44.0	2.19	44.0	2.13	配当あり	いいえ	15.26	3.8	483.6	2165.0	1584.0	Consumer Cyclical	あり	トレジャーポイント（アプリ）: 100株以上 | 1,000円相当 | ※トレポ：店頭や EC サイトでのお買物時に 1 ポイント＝1 円で利用できるトレファクアプリ上のポイント（最終利用日から１年間有効） ■贈呈時期 5月下旬（案内状の記載に沿って、トレファクアプリ上にて株主優待を取得） / 400株以上 | 2,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3096	オーシャンシステム	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1575.0	1.27	20.0	1.24	20.0	1.27	配当あり	いいえ	12.92	1.22	147.7	1800.0	1256.0	Consumer Defensive	あり	買物優待券、（新潟米、カタログギフト）: 200株以上 | 1、株主優待券 10枚 2、新潟ブランド米 3kg | ※1、1枚当たり200円相当。1,000円ごとに1枚利用可能。 ※2、新潟県在住の株主は1、同県外在住の株主は2、が贈呈される。 ※3、カタログギフトは、新潟ブランド米の選択も可能。 ※4、贈呈時期は6月下旬、12月上旬を予定。 / 500株以上 | 1、株主優待券 25枚 2、カタログギフト / 1,000株以上 | 1、株主優待券 50枚 2、カタログギフト	200	高			OK	OK	OK	通常掲載可	OK	OK
3097	物語コーポレーション	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	4640.0	0.86	40.0	0.86	40.0	0.86	配当あり	いいえ	25.51	4.03	1781.8	5290.0	3730.0	Consumer Cyclical	あり	優待電子チケット: 100株以上 | 【6カ月以上保有】 3,500円相当（年間 7,000円相当） | ※画像は2024年9月末発送の優待券。 ※スマートフォンを利用した場合：利用履歴や残高、有効期限などの確認、残高を家族や友人にプレゼント・共有（シェア）が可能。 ■継続保有期間について ６月末および12月末の当社株主名簿に、同一株主番号で２回連続して100株以上の保有が記載または記録されている株主様。 《贈呈時期・有効期限》 確定日6月末：9月末発送 確定日12月末：3月中旬発送 （有効期限は発行から1年間） ■グループの国内全ての店舗で利用可能（テイクアウトを含む） 焼肉きんぐ、焼きたて	100	高			OK	OK	OK	通常掲載可	OK	OK
3099	三越伊勢丹ホールディングス	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	4119.0	1.94	80.0	1.94	80.0	1.94	配当あり	いいえ	19.28	2.33	14395.1	4160.0	2054.0	Consumer Cyclical	あり	株主優待カード: 100株以上 | 限度額 30万円 | ※9月末は新規株主のみ発行。限度額は表示の半額となる ※【長期保有特典】3月末の基準日を2年連続で300株以上保有して迎えた場合、限度額は表示の2倍となる ■継続保有期間について 初回の「株主様ご優待カード」発行後、同一株主番号で継続保有し、3月末日基準日を2年連続で迎え、かつ、その時点で300株以上を保有する株主様（その年発行の「株主様ご優待カード」から長期保有特典が適用となります） ◆優待内容 【利用限度額のある優待】※左記限度額を参照・百貨店および自社グループの店舗でのお買物、レストラン、イートイン、喫茶での飲食代金を10％優待 	100	高			OK	OK	OK	通常掲載可	OK	OK
3101	東洋紡	プライム（内国株式）	3200	化学	4	素材・化学	6	TOPIX Small 1	1648.0	4.85	80.0	4.65	80.0	4.85	配当あり	いいえ	13.02	0.68	1454.3	1945.0	908.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3103	ユニチカ	スタンダード（内国株式）	3100	繊維製品	4	素材・化学	7	TOPIX Small 2	1032.0						配当未取得		3.33	1.11	595.0	4380.0	166.0	Basic Materials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3104	富士紡ホールディングス	プライム（内国株式）	3100	繊維製品	4	素材・化学	7	TOPIX Small 2	4320.0	1.81	78.0	1.82	78.0	1.81	配当あり	いいえ	25.95	2.82	1456.6	4545.0	1846.67	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3105	日清紡ホールディングス	プライム（内国株式）	3650	電気機器	9	電機・精密	4	TOPIX Mid400	2457.0	1.47	36.0	1.46	36.0	1.47	配当あり	いいえ	27.57	1.69	3837.8	2534.5	905.1	Industrials	あり	自社製品詰合せ、寄付: 1,000株以上 | ◆以下より1点を選択 1、コットン100%シート等の自社グループ製品詰め合わせ 3,000円相当 2、環境保全や人道支援を目的とする募金への寄付 3,000円相当	1000	高			OK	OK	OK	通常掲載可	OK	OK
3106	倉敷紡績	プライム（内国株式）	3100	繊維製品	4	素材・化学	6	TOPIX Small 1	10300.0	0.64	66.0	0.64	66.0	0.64	配当あり	いいえ	13.17	1.25	1635.4	11580.0	6690.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3107	ダイワボウホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	3420.0	3.22	110.0	3.25	110.0	3.22	配当あり	いいえ	9.44	1.75	2964.1	3622.0	2557.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
3109	シキボウ	プライム（内国株式）	3100	繊維製品	4	素材・化学	7	TOPIX Small 2	1019.0	4.91	50.0	4.91	50.0	4.91	配当あり	いいえ	13.6	0.36	129.4	1170.0	965.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3110	日東紡績	プライム（内国株式）	3400	ガラス・土石製品	3	建設・資材	6	TOPIX Small 1	19630.0	0.14	28.0	0.14	28.0	0.14	配当あり	いいえ	17.12	4.12	7146.3	32900.0	5250.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3111	オーミケンシ	スタンダード（内国株式）	3100	繊維製品	4	素材・化学	-	-	168.0						配当未取得			0.76	11.1	313.0	168.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3113	ＵＮＩＶＡ・Ｏａｋホールディングス	スタンダード（内国株式）	7100	証券、商品先物取引業	16	金融（除く銀行）	-	-	73.0						配当未取得			4.93	68.1	116.0	59.0	Financial Services	あり	優待ポイント: 1,000株以上 | 5,000ポイント | ◇当社ホームページ内の「株主優待ショッピングサイト」で利用可能。 ・子会社である株式会社ユニヴァ・フュージョン及び当社グループ傘下となる予定であるUNIVA Marketing が提供するビューティー/ヘルスケア製品を予定。 ※1ポイント1円 ■案内時期 7月頃 / 2,000株以上 | 10,000ポイント / 3,000株以上 | 15,000ポイント / 4,000株以上 | 20,000ポイント / 5,000株以上 | 25,000ポイント	1000	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3116	トヨタ紡織	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	2139.5	4.02	86.0	4.06	86.0	4.02	配当あり	いいえ	16.44	0.79	3822.4	3288.0	1942.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3121	マーチャント・バンカーズ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	214.0	0.93	2.0	0.93	2.0	0.93	配当あり	いいえ		1.45	67.2	379.0	189.0	Financial Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
3123	サイボー	スタンダード（内国株式）	3100	繊維製品	4	素材・化学	-	-	605.0	2.98	18.0	2.94	18.0	2.98	配当あり	いいえ	7.31	0.4	76.8	731.0	485.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3131	シンデン・ハイテックス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	3555.0	7.45	265.0	7.37	265.0	7.45	配当あり	いいえ	19.05	0.9	67.0	3960.0	2595.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
3132	マクニカホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	3184.0	2.51	80.0	2.4	80.0	2.51	配当あり	いいえ	20.48	2.04	5685.4	3530.0	1826.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
3133	海帆	グロース（内国株式）	6100	小売業	14	小売	-	-	71.0						配当未取得			8.6	41.4	775.0	71.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3134	Ｈａｍｅｅ	スタンダード（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	253.0	1.19	3.0	1.16	3.0	1.19	配当あり	いいえ	3.16	0.55	40.5	1485.0	250.0	Consumer Cyclical	あり	自社グループクーポン: 100株以上 | ◆以下のクーポンを利用できます（各1,000円相当） 1、「iFace 公式サイト」利用クーポン 2、「ByUR 公式サイト」利用クーポン 3、「ByGLOW 公式サイト」利用クーポン 4、「Pixio 公式サイト」利用クーポン	100	高			OK	OK	OK	通常掲載可	OK	OK
3135	マーケットエンタープライズ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1385.0						配当未取得		68.73	5.69	74.2	1952.0	918.0	Consumer Cyclical	あり	デジタルギフト: 500株以上 | 【1年以上保有】 25,000円相当 | ※デジタルギフトは、任意の種類、回数を選択できます。 Amazon ギフトカード／ QUO カード pay／ PayPay マネーライト／ｄポイント／ au PAY ギフトカード／ Visa e ギフト vanilla／ 図書カード NEXT／ Uber Taxi ギフトカード／ Uber Eats ギフトカード／ Google Play ギフトコード／ プレイステーション ストア チケット／ DMM プリペイドカード／ すかいらーくご優待券等、交換可能単位の合計が 25,000円分になるまで。 ■贈呈時期 確定日6	500	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3137	ファンデリー	スタンダード（内国株式）	6100	小売業	14	小売	-	-	193.0						配当未取得		33.57	2.7	24.5	337.0	185.0	Communication Services	あり	食事クーポン: 100株以上 | 5,000円相当 | ・国産ハイブランド冷食『旬をすぐに』にて利用可能 ■贈呈時期 6月発送の「定時株主総会招集ご通知」に同封 / 500株以上 | 8,000円相当 / 1,000株以上 | 12,000円相当 / 10,000株以上 | 20,000円相当	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3138	富士山マガジンサービス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1152.0	1.39	16.0	1.39	16.0	1.39	配当あり	いいえ	47.94	1.65	38.0	1209.0	855.0	Consumer Cyclical	あり	購読割引券、割引クーポン、予備校利用料、デジタルギフト: 100株以上 | 1、定期購読10％割引券 2、10,000円以上の商品につき2,000円割引 （定期購読10％割引と同時使用はできない）	100	高			OK	OK	OK	通常掲載可	OK	OK
3139	ラクト・ジャパン	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	3235.0	4.08	132.0	4.09	132.0	4.08	配当あり	いいえ	7.49	1.0	323.5	4360.0	3065.0	Consumer Defensive	あり	カタログギフト: 100株以上 | 【2年以上保有】 カタログから1点を選択（3,000円相当） ※2025年内容（参考） 1、三祐／チーズセット 2、Peekaboo／生乳ジェラート 3、町村農場／特製新鮮純良バターセット 4、わらく堂／オーケストラデュオセット 5、マイスター山野井／焼豚とソーセージ・スライスセット | ※優待品画像はAコース（3,000円相当）の例。 ※寄付の選択も可能。 ■継続保有期間について 株主名簿基準日（11月30日および５月31日）時点で100株以上または300株以上を保有し、すべての基準日時点の株主名簿において、同一株主番号で5回以上連続して記載された株主さま	100	高			OK	OK	OK	通常掲載可	OK	OK
3140	ＢＲＵＮＯ	グロース（内国株式）	6050	卸売業	13	商社・卸売	-	-	1065.0	0.38	4.0	0.37	4.0	0.38	配当あり	いいえ	33.36	2.66	152.7	1138.0	990.0	Consumer Cyclical	あり	RIZAPグループ商品: 100株以上 | 9,000円相当 | ■案内時期 カタログ送付は9月末頃 / 200株以上 | 18,000円相当 / 400株以上 | 24,000円相当 / 600株以上 | 30,000円相当 / 1,000株以上 | 36,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3143	オーウイル	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	680.0	3.24	22.0	3.17	22.0	3.24	配当あり	いいえ	7.72	1.04	61.3	801.0	577.0	Consumer Defensive	あり	QUOカード、食料品: 300株以上 | オリジナルQUOカード 1,000円相当 | ■贈呈時期 毎年12月上旬に「株主優待のご案内」を郵送。 / 1,000株以上 | ギフト商品（食料品） 5,000円相当	300	高			OK	OK	OK	通常掲載可	OK	OK
3148	クリエイトＳＤホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	3255.0	2.76	90.0	2.8	90.0	2.76	配当あり	いいえ	12.7	1.41	2102.8	3625.0	3090.0	Healthcare	あり	買物優待券、カタログギフト、全国共通おこめ券: 100株以上 | ◆以下より1点を選択 1、「薬クリエイト」買物優待券 1,500円相当 2、全国共通おこめ券 3枚 / 300株以上 | ◆以下より1点を選択 1、「薬クリエイト」買物優待券 4,000円相当 2、カタログギフト 4,000円相当 / 1,500株以上 | ◆以下より1点を選択 1、「薬クリエイト」買物優待券 8,000円相当 2、カタログギフト 8,000円相当 / 3,000株以上 | ◆以下より1点を選択 1、「薬クリエイト」買物優待券 12,000円相当 2、カタログギフト 12,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3150	グリムス	プライム（内国株式）	4050	電気・ガス業	11	電力・ガス	7	TOPIX Small 2	2425.0	5.36	130.0	5.34	130.0	5.36	配当あり	いいえ	11.44	2.87	560.8	3040.0	2243.0	Utilities	なし			高			OK	OK	OK	通常掲載可	OK	OK
3151	バイタルケーエスケー・ホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	1520.0	4.61	70.0	4.57	70.0	4.61	配当あり	いいえ	9.98	0.63	733.5	1649.0	1181.0	Healthcare	あり	自社商品、QUOカード: 100株以上 | 【3年未満保有】 QUOカード　500円相当 【3年以上保有】 QUOカード　1,000円相当 | ◆優待品は以下より1点を選択（寄付の選択も可能） 1、べに花入りはと麦烏龍茶(275ｇ×24缶入　１ケース) 2、明石の恵み（味付のり）（8切×80枚×2本セット） 3、無塩温麺（うーめん）とうま～いつゆ（温麺90gx18束、つゆ500mlx1本） ■贈呈時期 7月に送付予定 / 300株以上 | 【3年未満保有】 QUOカード　1,000円相当 【3年以上保有】 QUOカード　2,000円相当 / 1,000株以上 | 【3年未満保有】 QUOカード	100	高			OK	OK	OK	通常掲載可	OK	OK
3153	八洲電機	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	2813.0	3.55	100.0	3.53	100.0	3.55	配当あり	いいえ	11.71	1.67	593.8	3655.0	1651.0	Industrials	あり	ジェフグルメカード: 100株以上 | 【1年未満保有】 1,000円相当 【1年以上保有】 1,500円相当 【3年以上保有】 2,000円相当 | ■継続保有期間について 継続保有期間の判定は、9月末日及び3月末日の当社株主名簿に、同一株主番号で、各保有株式数区分以上を保有していることが連続して記載又は記録されていることといたします。 3年以上：上記条件のもと、連続して7回以上記載又は記録。 1年以上：上記条件のもと、連続して3回以上記載又は記録。 ■贈呈時期 通常：11月下旬頃 / 200株以上 | 【1年未満保有】 3,000円相当 【1年以上保有】 4,000円相当 【3年以上保有】	100	高			OK	OK	OK	通常掲載可	OK	OK
3154	メディアスホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	832.0	2.4	20.0	2.37	20.0	2.4	配当あり	いいえ	13.65	0.89	185.0	912.0	775.0	Healthcare	あり	QUOカード: 100株以上 | 1,000円相当 / 500株以上 | 6,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3156	レスター	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	4305.0	3.25	140.0	3.08	140.0	3.25	配当あり	いいえ	15.73	1.3	1210.5	4760.0	2469.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
3157	ジオリーブグループ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1366.0	3.66	50.0	3.66	50.0	3.66	配当あり	いいえ	7.46	0.73	181.3	1727.0	1136.0	Basic Materials	あり	QUOカード: 100株以上 | 2,000円相当 | ■贈呈時期 毎年6月	100	高			OK	OK	OK	通常掲載可	OK	OK
3159	丸善ＣＨＩホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	351.0	1.71	6.0	1.72	6.0	1.71	配当あり	いいえ	9.74	0.58	324.8	376.0	315.0	Consumer Cyclical	あり	自社商品券: 100株以上 | 500円相当 | 全国の丸善、ジュンク堂書店の店舗で利用可能。 ■贈呈時期 毎年9月末 / 200株以上 | 1,000円相当 / 500株以上 | 2,000円相当 / 2,000株以上 | 3,000円相当 / 3,000株以上 | 4,000円相当 / 4,000株以上 | 5,000円相当 / 5,000株以上 | 6,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3160	大光	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	561.0	2.67	15.0	2.69	15.0	2.67	配当あり	いいえ	70.83	1.28	80.1	612.0	548.0	Consumer Defensive	あり	QUOカード、自社商品券: 500株以上 | ◆以下より1点を選択 1、QUOカード 1,000円相当 （年間 2,000円相当） 2、アミカ商品券 2,000円相当 （年間 4,000円相当） | ■贈呈時期 基準日5月末：8月下旬 基準日11月末：翌年2月下旬 / 1,000株以上 | ◆以下より1点を選択 1、QUOカード 2,000円相当 （年間 4,000円相当） 2、アミカ商品券 4,000円相当 （年間 8,000円相当） / 2,000株以上 | ◆以下より1点を選択 1、QUOカード 3,000円相当 （年間 6,000円相当） 2、アミカ商品券 6,000円相当 （年間 1	500	高			OK	OK	OK	通常掲載可	OK	OK
3161	アゼアス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	661.0	3.48	23.0	3.51	23.0	3.48	配当あり	いいえ	27.3	0.55	37.7	703.0	618.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3166	ＯＣＨＩホールディングス	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1407.0	3.98	56.0	4.06	56.0	3.98	配当あり	いいえ	13.99	0.75	183.5	1612.0	1350.0	Consumer Cyclical	あり	オリジナルQUOカード: 100株以上 | 2,000円相当 | ■贈呈時期 6月の「定時株主総会招集ご通知」に同封	100	高			OK	OK	OK	通常掲載可	OK	OK
3167	ＴＯＫＡＩホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	6	TOPIX Small 1	1143.0	3.32	38.0	3.35	38.0	3.32	配当あり	いいえ	13.86	1.44	1473.3	1218.0	986.0	Industrials	あり	QUOカード、ミネラルウォーター、自社サービス: 100株以上 | ◆以下より1点を選択 1、自社グループアクア商品 ■2,170円相当（年間4,340円相当） 2、QUOカード ■500円相当(年間 1,000円相当) 3、自社グループ「ヴォーシエル」「葵」食事券 ■1,000円相当(年間 2,000円相当) 4、TLCポイント（自社グループ会員サービスのポイント） ■1,000円相当(年間 2,000円相当) 5、格安SIM/スマホサービス“LIBMO”割引 ■月額料金を6ヵ月間350円割引（2,100円相当） | ※自社グループアクア商品は、ペットボトル「うるのん　富士の天然水」も選べま	100	高			OK	OK	OK	通常掲載可	OK	OK
3168	ＭＥＲＦ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1227.0	1.63	20.0	1.57	20.0	1.63	配当あり	いいえ	10.47	1.54	173.7	1935.0	534.0	Basic Materials	あり	QUOカード: 100株以上 | 500円相当 | ■贈呈時期 毎年11月 / 500株以上 | 1,000円相当 / 1,000株以上 | 2,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3169	ミサワ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	656.0	1.22	8.0	1.22	8.0	1.22	配当あり	いいえ	37.17	2.06	46.3	714.0	622.0	Consumer Cyclical	あり	株主限定商品、優待券: 100株以上 | 【3年未満保有】 なし 【3年以上保有】 5,000円相当 | ◇unico株主限定オリジナルグッズ、チケットから1点を選択 1、タオルセット 2、バブーシュ 2足セット 3、ショッピングチケット（全国のunico・unico loom・オンラインショップにて利用可） ■贈呈時期 4月上旬発送の「定時株主総会招集ご通知」に申込書を同封。 ※画像は過去の優待品。 / 300株以上 | 5,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
3172	ティーライフ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1153.0	2.6	30.0	2.61	30.0	2.6	配当あり	いいえ	13.72	0.77	49.3	1195.0	1110.0	Consumer Cyclical	あり	株主優待券: 100株以上 | 1,000円相当 （年間　2,000円相当） | 《有効期間》 発行より1年間有効 / 500株以上 | 2,000円相当 （年間　4,000円相当） / 1,000株以上 | 3,000円相当 （年間　6,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
3173	Ｃｏｍｉｎｉｘ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	1002.0	3.99	40.0	3.98	40.0	3.99	配当あり	いいえ	9.79	0.8	68.8	1104.0	830.0	Industrials	あり	世界特産品: 200株以上 | 【1年以上保有】 2,000ポイント 【3年以上保有】 3,000ポイント | ◇WEB形式のカタログギフトより商品を選択。自社の拠点がある国の特産品を集めた「世界各国の特産品ギフト」と交換頂けます。 ・ポイントは最大3年間有効で、2回まで繰り越すことができます。 ■継続保有期間について ３月31日時点の当社株主名簿に同一の株主番号で記載されていることが条件になります。翌年３月末の権利確定日までに、売却やご本人様以外への名義変更及び相続等により株主番号が変更となった場合、株主優待ポイントは失効となり、繰越しはできませんので十分にご注意ください。 / 500株以上	200	高			OK	OK	OK	通常掲載可	OK	OK
3174	ハピネス・アンド・ディ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	412.0	3.64	15.0	2.58	15.0	3.64	配当あり	いいえ		2.62	13.0	750.0	409.0	Consumer Cyclical	あり	プレミアム優待倶楽部ポイント: 100株以上 | 2,000ポイント | 株主限定の特設インターネット・サイトにおいて、ポイントは当社のオリジナル商品に加え、お米やブランド牛などのこだわりのグルメ、スイーツや飲料類、銘酒、家電製品、選べる体験ギフトなど、5,000種類以上の商品に交換出来ます。 ※1ポイント1円相当。 ※優待ポイントの繰越はできませんので、ご注意ください。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは個人株主向け会員制サイト「プレミアム優待倶楽部PORTAL」にて優待商品と交換することができる	100	高			OK	OK	OK	通常掲載可	OK	OK
3175	エー・ピーホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	916.0						配当未取得		10.85	10.4	116.9	1003.0	895.0	Consumer Cyclical	あり	電子チケットまたは、自社ギフト商品: 100株以上 | ◇以下より1点を選択（3,000円相当） 1、電子チケット 2、ギフト商品 | ※電子チケット：当社グループ 国内飲食直営店舗及びライセンス加盟店舗（じとっこ、じとっこ組合）で利用可能。 ■案内時期 確定日3月末：7月上旬 確定日9月末：12月上旬 / 200株以上 | ◇以下より1点を選択（7,000円相当） 1、電子チケット 2、選べるギフト商品 / 300株以上 | ◇以下より1点を選択（10,000円相当） 1、電子チケット 2、選べるギフト商品	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
3176	三洋貿易	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	1556.0	2.89	45.0	2.89	45.0	2.89	配当あり	いいえ	10.21	0.82	448.5	1987.0	1420.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
3177	ありがとうサービス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	3545.0	3.81	135.0	3.8	135.0	3.81	配当あり	いいえ	6.64	0.96	32.7	4000.0	3220.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
3178	チムニー	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1056.0	0.57	6.0	0.57	6.0	0.57	配当あり	いいえ	40.31	3.18	203.7	1380.0	1037.0	Consumer Cyclical	あり	食事券（デジタルクーポン）: 100株以上 | 3,000円相当 ◇優待品の選択も可能。 チムニーオリジナル「角力カレー」 | ※利用は１円単位 テイクアウトも可能 ■発送時期 3月分は6月中旬頃 9月分は12月中旬頃 / 500株以上 | 15,000円相当 ◇優待品の選択も可能。 チムニーオリジナル「角力カレー」またはチムニーグループ 厳選ステーキセット	100	高			OK	OK	OK	通常掲載可	OK	OK
