コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
8167	リテールパートナーズ	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	1340.0	2.99	40.0	2.99	40.0	2.99	配当あり	いいえ	11.2	0.63	571.5	1529.0	1220.0	Consumer Defensive	あり	株主優待券、JCBギフトカード: 100株以上 | ◆以下より1点を選択 1、株主優待券 10枚(年間 20枚)※ 2、JCB ギフトカード 1,000円相当(年間 2,000円相当) | ※1枚あたり100円相当。 1,000円ごとに1枚使用可能。 ■贈呈時期 毎年5月下旬・11月中旬 / 500株以上 | ◆以下より1点を選択 1、株主優待券 20枚(年間 40枚)※ 2、JCB ギフトカード 1,000円相当(年間 2,000円相当) / 1,000株以上 | ◆以下より1点を選択 1、株主優待券 50枚(年間 100枚)※ 2、JCB ギフトカード 3,000円相当(年間 6,000円	100	高			OK	OK	OK	通常掲載可	OK	OK
8173	Ｊｏｓｈｉｎ	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	3925.0	2.55	100.0	2.55	100.0	2.55	配当あり	いいえ	30.96	0.96	1015.8	3975.0	2338.0	Consumer Cyclical	あり	買物優待券（電子）: 100株以上 | 2,200円相当 | ※1回当たり2,000円以上の購入につき2,000円ごとに200円分の使用が可能。 ■継続保有期間について 2年以上継続保有とは（3月末日の株主名簿に同一株主番号で連続3回以上記載）の株主。 / 500株以上 | 【2年未満保有株主】 12,000円相当 【2年以上保有株主】 18,000円相当 / 2,500株以上 | 【2年未満保有株主】 24,000円相当 【2年以上保有株主】 36,000円相当 / 5,000株以上 | 【2年未満保有株主】 36,000円相当 【2年以上保有株主】 54,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
8174	日本瓦斯	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	2830.5	3.89	110.0	3.89	110.0	3.89	配当あり	いいえ	20.7	4.5	3015.6	3167.0	2615.0	Utilities	なし			高			OK	OK	OK	通常掲載可	OK	OK
8179	ロイヤルホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1225.0	1.43	17.5	1.43	17.5	1.43	配当あり	いいえ	21.32	2.22	1206.9	1554.0	1185.0	Consumer Cyclical	あり	優待食事券: 200株以上 | 500円相当(年間 1,000円相当) | 1枚：500円券 ※1、一回の購入で同時に何枚でも使用可能。 ※2、クリスマスケーキ等の予約販売商品等一部利用不可の商品がある。 ※3、釣銭・領収証はでない。 ※4、各種ポイントカードのポイント付与は対象外とする。 ※5、他の割引券・優待券・サービス券等(いずれか1枚限り)と同時に利用できる。 《発行時期・有効期間》 確定日6月末：9月中旬・翌年9月末まで。 確定日12月末：3月下旬・翌年3月末まで。 / 1,000株以上 | 5,000円相当(年間 10,000円相当) / 2,000株以上 | 12,000円相当(	200	高			OK	OK	OK	通常掲載可	OK	OK
8181	東天紅	スタンダード（内国株式）	6100	小売業	14	小売	-	-	1024.0	1.46	15.0	1.46	15.0	1.46	配当あり	いいえ	4.25	0.28	26.3	1289.0	861.0	Consumer Cyclical	あり	優待食事券: 50株以上 | 2枚(年間 4枚) | ■20％割引券 ※1、中国料理　東天紅・LUCIS GARDENでの飲食、自社製の土産品に使用可能。 ※2、特別企画商品、割引商品等の一部特定商品との併用はできない。 《贈呈時期・有効期限》 確定日2月末：5月（有効期限：12月末） 確定日8月末：11月（有効期限：翌年6月末） / 100株以上 | 4枚(年間 8枚) / 500株以上 | 6枚(年間 12枚) / 1,000株以上 | 8枚(年間 16枚) / 5,000株以上 | 10枚(年間 20枚)	100	高			OK	OK	OK	通常掲載可	OK	OK
8185	チヨダ	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	955.0	5.65	54.0	5.65	54.0	5.65	配当あり	いいえ	138.81	0.65	324.2	1304.0	929.0	Consumer Cyclical	あり	株主優待割引券: 100株以上 | 5枚(年間 10枚) | ※1、本券1枚につき、1会計5足まで。 ※2、割引商品等にも利用いただけます。 ※3、インターネット通信販売は利用できない。	100	高			OK	OK	OK	通常掲載可	OK	OK
8194	ライフコーポレーション	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	2587.0	2.71	70.0	2.71	70.0	2.71	配当あり	いいえ	11.89	1.44	2238.2	2806.0	2166.0	Consumer Defensive	あり	自社商品券、PB商品: 100株以上 | 【1年以上保有】 2,000円相当 【3年以上保有】 3,000円相当 | ◇以下より、いずれかを選択 1、ライフ商品券 2、ライフプライベートブランド商品詰合せセット 3、社会貢献活動団体へ寄付 ■継続保有期間について 基準日（毎年２月末日）の当社株主名簿に記載または記録されており、所定の年数以上継続して当社株式を保有（毎年２月末日、８月末日時点の当社株主名簿に同一の株主番号で所定の回数以上連続して記載または記録）されていることといたします。 1年以上継続保有：連続して3回以上 3年以上継続保有：連続して7回以上 ■贈呈時期 毎年8月上旬から順次 /	100	高			OK	OK	OK	通常掲載可	OK	OK
8198	マックスバリュ東海	スタンダード（内国株式）	6100	小売業	14	小売	-	-	3190.0	2.66	85.0	2.66	85.0	2.66	配当あり	いいえ	9.92	1.05	1017.2	3950.0	3110.0	Consumer Defensive	あり	株主優待商品: 100株以上 | ◆下記より1点を選択 1、株主優待券 100円/50枚 2、お米コース 2kg×3袋 3、お茶コース 銘茶セット 4、お肉コース こだわりの味セット 5、お酒コース 清酒セット または生酒セット 6、しぐれ煮コース | ※2023年2月末の内容 ※株主優待券は1,000円ごとに1枚使用可能。 / 500株以上 | ◆下記より1点を選択 1、株主優待券 100円/100枚 2、お米コース 2kg×3袋 2セット 3、お茶コース 銘茶セット 4、お肉コース こだわりの味セット 5、お酒コース 清酒セット（花の舞） 6、食の備蓄コース / 1,000株以上 | ◆下	100	高			OK	OK	OK	通常掲載可	OK	OK
8200	リンガーハット	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	2154.0	0.6	13.0	0.6	13.0	0.6	配当あり	いいえ	32.26	3.67	558.2	2391.0	2028.0	Consumer Cyclical	あり	優待ポイント: 100株以上 | 1,650ポイント | ◇毎年5月・11月に「株主優待ポイントのご案内」を書面にて発送いたします。 ※1、スマートフォンなどが必要です。 ※2、1ポイント＝1円 ※3、「リンガーハット」「濵かつ」「長崎卓袱浜勝」(長崎市)で利用できる。専用サイトから冷凍商品などの購入や「株主優待ポイント」を家族や友人などへプレゼントすることができます。 / 300株以上 | 3,850ポイント / 500株以上 | 6,600ポイント / 1,000株以上 | 13,750ポイント / 2,000株以上 | 27,500ポイント	100	高			OK	OK	OK	通常掲載可	OK	OK
8202	ラオックスホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	146.0	2.74	4.0	2.74	4.0	2.74	配当あり	いいえ		0.62	133.5	178.0	141.0	Consumer Cyclical	あり	株主優待ポイント: 100株以上 | 1,000ポイント | ・ポイントに応じて専用株主サイトに掲載された 商品と交換することができる。 ・1,000ポイントで1,000円相当の商品と交換する ことができる。また、1,000ポイントで2,000円 相当の自社買物優待券と交換することもできる。 / 300株以上 | 2,000ポイント / 500株以上 | 3,000ポイント / 1,000株以上 | 5,000ポイント	100	高			OK	OK	OK	通常掲載可	OK	OK
8203	ＭｒＭａｘＨＤ	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	773.0	3.75	29.0	3.75	29.0	3.75	配当あり	いいえ	9.49	0.67	257.6	915.0	644.0	Consumer Defensive	なし			高			OK	OK	OK	通常掲載可	OK	OK
8207	テンアライド	スタンダード（内国株式）	6100	小売業	14	小売	-	-	283.0						配当未取得			4.14	113.3	302.0	275.0	Consumer Cyclical	あり	優待食事券: 100株以上 | 1,000円相当 （年間 2,000円相当） | 「旬鮮酒場天狗」、「テング酒場」、「和食れすとらん天狗」、「ミートキッチンlog50」、「神田屋」、「てんぐ大ホール」、「とんか つかんだ」、「湊や磯吉食堂」、「ジュークステーキ」にて利用できる。 ■継続保有期間について 株主名簿確定基準日3月31日及び9月30日の株主名簿に、1,500株以上の保有を同一株主番号で連続して3回以上記録または記載されている株主様といたします。 ■贈呈時期 確定日3月末：6月下旬、報告書に同封。 確定日9月末：12月上旬、中間報告書に同封。 / 500株以上 | 5,000円相当 （	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
8214	ＡＯＫＩホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1630.0	7.36	120.0	7.36	120.0	7.36	配当あり	いいえ	14.49	0.95	1371.8	1905.0	1481.0	Consumer Cyclical	あり	買物優待割引（電子チケット）: 100株以上 | 5回（年間 10回） | ※1、20%割引 ※2、AOKI、ORIHICAは、 他の割引券・割引特典と併用できる。 ※3、AOKI・ORIHICA公式オンライン ショップでも利用可能。 / 1,000株以上 | 10回（年間 20回）	100	高			OK	OK	OK	通常掲載可	OK	OK
8217	オークワ	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	770.0	3.38	26.0	3.38	26.0	3.38	配当あり	いいえ	119.01	0.42	313.3	1013.0	761.0	Consumer Cyclical	あり	自社商品券またはQUOカード: 100株以上 | 【1年以上保有】 1,000円相当 | ◆和歌山県・奈良県・大阪府・三重県・愛知県・岐阜県に在住の株主→オークワ商品券を贈呈 ◆上記以外に在住の株主→QUOカードを贈呈 ※2027年2月20日より継続保有1年以上、3年以上の株主を対象といたします。 ■継続保有期間について 毎年 2 月 20 日、8 月 20 日を基準日とする株主名簿に、同一株主番号で 100 株以上の保有が直近基準日から遡って連続して 所定の回数以上記録されている株主様。 1年以上継続保有：連続して3回以上 3年以上継続保有：連続して7回以上 ※長期優待の金額アップは、同一株	100	高			OK	OK	OK	通常掲載可	OK	OK
8218	コメリ	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	3560.0	1.63	58.0	1.63	58.0	1.63	配当あり	いいえ	11.49	0.65	1671.7	3710.0	2898.0	Consumer Cyclical	あり	株主優待券: 100株以上 | 【3年未満保有株主】 1枚 【3年以上保有株主】 2枚 | ※1枚当たり1,000円相当 ■自社ギフトカードが利用できる店舗および商品 ・コメリパワー各店、コメリハードアンドグリーン各店、コメリリフォーム各店、コメリＰＲＯ各店、アテーナ各店 ・株主限定カタログ掲載商品 ■継続保有期間について（長期保有優待制度） 毎年3月31日時点で、保有継続期間が３年を超えている株主様（同一株主番号で9月末日・3月末日それぞれの株主名簿に連続7回以上記録されている株主様）に追加贈呈いたします。 ■贈呈時期 毎年6月下旬に発送の配当金関係書類等に同封。 / 300株以上 | 【3	100	高			OK	OK	OK	通常掲載可	OK	OK
8219	青山商事	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	685.0	5.55	38.0	5.55	38.0	5.55	配当あり	いいえ	14.29	0.55	972.3	924.33	662.0	Consumer Cyclical	あり	株主優待割引券: 100株以上 | 3枚（年間 6枚） | ※1、20%割引 ※2、利用可能店：洋服の青山（中国含む）、スーツスクエア、ユニバーサル ランゲージ、ユニバーサル ランゲージ メジャーズ、麻布テーラー、ＷＴＷ（ダブルティー） 【送付時期】 7月上旬、12月上旬 / 1,000株以上 | 4枚（年間 8枚） / 3,000株以上 | 5枚（年間 10枚）	100	高			OK	OK	OK	通常掲載可	OK	OK
8225	タカチホ	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	3300.0	3.33	110.0	3.33	110.0	3.33	配当あり	いいえ	7.02	0.9	23.1	4480.0	3160.0	Consumer Cyclical	あり	自社無料入浴券、オリジナル商品: 100株以上 | ◆以下より選択 1、「まめじま湯ったり苑」（長野市） 無料入浴券　5枚 2、自社オリジナル商品（菓子他） 2,500円相当 詰合せ / 500株以上 | ◆以下より選択 1、「まめじま湯ったり苑」（長野市） 無料入浴券　10枚 2、自社オリジナル商品（菓子他） 5,000円相当 詰合せ / 5,000株以上 | ◆以下より選択 1、「まめじま湯ったり苑」（長野市） 無料入浴券　20枚 2、自社オリジナル商品（菓子他） 10,000円相当 詰合せ ■贈呈時期 6月下旬「定時株主総会決議ご通知」とともに「優待選択用返信ハガキ」を発送。	100	高			OK	OK	OK	通常掲載可	OK	OK
8226	理経	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	-	-	368.0	1.9	7.0	1.9	7.0	1.9	配当あり	いいえ	7.45	0.92	55.6	623.0	342.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
8227	しまむら	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	3225.0	2.48	80.0	2.48	80.0	2.48	配当あり	いいえ	15.95	1.37	6695.7	11575.0	3116.0	Consumer Cyclical	あり	買物優待割引券: 100株以上 | 2,000円相当 | ■毎年4月下旬発送、 有効期限は翌年の2月20日まで。 / 3,000株以上 | 4,000円相当 / 9,000株以上 | 6,000円相当 / 15,000株以上 | 10,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
8230	はせがわ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	307.0	4.89	15.0	4.89	15.0	4.89	配当あり	いいえ	19.15	0.44	55.8	340.0	303.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
8233	高島屋	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	2569.0	1.56	40.0	1.56	40.0	1.56	配当あり	いいえ		1.67	7527.5	2608.5	1080.0	Consumer Cyclical	あり	株主優待カード: 100株以上 | 10％割引　利用限度額15万円 | ■贈呈時期 確定日2月末：5月下旬 確定日8月末：11月下旬 / 200株以上 | 10％割引　利用限度額30万円 / 1,000株以上 | 10％割引　利用限度額なし	100	高			OK	OK	OK	通常掲載可	OK	OK
8237	松屋	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1785.0	0.67	12.0	0.67	12.0	0.67	配当あり	いいえ	42.55	3.4	905.7	2925.0	997.0	Consumer Cyclical	あり	株主優待カード・ポイント: 100株以上 | ◆以下優待内容詳細 1、買物優待割引 10%割引(但し下記の商品は2%割引) ■セール品・食料品・レストラン・カフェ等の現金等での買物 2、有料文化催事の入場無料（本人、同伴者1人） 3、グループ飲食店の優待割引（一部除外あり、現金のみ） ※回数制限は無し ※8月の株主優待は新規株主のみ対象。カード有効期間は半年間となる（2月のカード有効期間は1年間）。	100	高			OK	OK	OK	通常掲載可	OK	OK
8242	エイチ・ツー・オー　リテイリング	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	2871.5	1.67	48.0	1.67	48.0	1.67	配当あり	いいえ	11.39	1.06	3270.4	2895.0	1881.5	Consumer Defensive	あり	買物優待券、お米: 100株以上 | 【3年未満保有株主】 A、5枚・入会券 B、3% C、1kg 【3年以上保有株主】 A、5枚・入会券 B、4% C、1kg | ◇A～C、より選択。 A、株主ご優待券※・阪急キッチンエール新規ご入会株主優待券 B、Ｓポイント付与（食品スーパーのみ利用可） C、お米 ◆以下優待内容詳細※ 1、阪急百貨店、阪神百貨店の各店舗 (10%割引、食料品、レストラン・喫茶は5%割引) 2、阪急オアシス、イズミヤ、カナート、はやし、関西スーパー、まるとく市場 の各店舗(5%割引) 3、カルネ(婦人靴専門店)、フルーツギャザリング (ビューティーセレクトショップ)各店舗(	100	高			OK	OK	OK	通常掲載可	OK	OK
8244	近鉄百貨店	スタンダード（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	1796.0	1.11	20.0	1.11	20.0	1.11	配当あり	いいえ	19.19	1.58	724.3	2089.0	1609.0	Consumer Cyclical	あり	株主優待カード、自社グル―プ優待券: 100株以上 | ■近鉄百貨店での購入 10%割引 （百貨店ネットショップも利用可能） ■近鉄百貨店主催有料文化催事 入場無料（優待カードの提示 で2名まで） | ※1、CD・DVD、書籍等は5%割引 ※2、利用可能上限額300万円(税別)、ネットショップは上限30万円 ※3、近鉄クレジットカード、電子マネーなどキャッシュレス決済も利用可能。 ◆利用可能店舗 あべのハルカス近鉄本店、 上本町店、東大阪店、奈良店、 橿原店、生駒店、和歌山店、 草津店、四日市店	100	高			OK	OK	OK	通常掲載可	OK	OK
8247	大和	スタンダード（内国株式）	6100	小売業	14	小売	-	-	295.0						配当未取得			0.3	16.5	408.0	222.0	Consumer Cyclical	あり	株主優待カード: 100株以上 | 【3年未満保有株主】 買物限度額 年間30万円 【3年以上保有株主】 買物限度額 年間60万円 ※8月末で新規に権利取得となる株主は半年間15万円 | 限度額の範囲内で購入価格の10％が割引となる。 ※1、8月末時点の新規株主には、限度額半額の優待カードが発行される。 ※2、一部除外品あり。 ※3、提示により有料文化催事へ入場可能（本人・同伴1名無料）。 / 500株以上 | 【3年未満保有株主】 買物限度額 年間70万円 【3年以上保有株主】 買物限度額 年間100万円 ※8月末で新規に権利取得となる株主は半年間 35万円 / 1,000株以上 | 【3年	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
8252	丸井グループ	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	2799.5	4.79	134.0	4.79	134.0	4.79	配当あり	いいえ	17.67	2.06	5003.0	3367.0	2663.0	Financial Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
8253	クレディセゾン	プライム（内国株式）	7200	その他金融業	16	金融（除く銀行）	4	TOPIX Mid400	4296.0	3.72	160.0	3.72	160.0	3.72	配当あり	いいえ	9.95	0.81	6170.1	4940.0	3561.0	Financial Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
8254	さいか屋	スタンダード（内国株式）	6100	小売業	14	小売	-	-	259.0	1.93	5.0	1.93	5.0	1.93	配当あり	いいえ	39.06	1.24	15.7	655.0	207.0	Consumer Cyclical	あり	優待買物券、グループ割引券: 100株以上 | 15枚（年間 30枚） | ※1、10%割引（食料品は5%割引） ※2、現金での支払いにのみ適用。 ※3、他の優待券等との併用はできない。 ※4、「直営駐車場ご利用券」としても利用可能。 / 200株以上 | 20枚（年間 40枚） / 300株以上 | 25枚（年間 50枚） / 500株以上 | 30枚（年間 60枚） / 1,000株以上 | 35枚（年間 70枚）	100	高			OK	OK	OK	通常掲載可	OK	OK
8255	アクシアル　リテイリング	プライム（内国株式）	6100	小売業	14	小売	7	TOPIX Small 2	1111.0	2.61	29.0	2.61	29.0	2.61	配当あり	いいえ	11.19	1.03	983.6	1316.0	982.0	Consumer Defensive	あり	買物優待券、QUOカード、新潟県ブランド米: 100株以上 | ◆以下より1点を選択 1、優待券　5枚※ 2、QUOカード　300円相当 | 1、買物割引券（長期優遇制度あり） ※1枚当たり100円相当。1,000円以上の買い物につき1,000円ごとに1枚使用可能。 《利用可能期間》 確定日3月末：翌年1月31日まで 確定日9月末：翌年7月31日まで 2、QUOカード 3、新潟産コシヒカリ 4、自社開発商品詰合せ / 200株以上 | ◆以下より1点を選択 1、優待券　10枚※ 2、QUOカード　300円相当 / 300株以上 | ◆以下より1点を選択 1、優待券　15枚※ 2、QUOカード　	100	高			OK	OK	OK	通常掲載可	OK	OK
8260	井筒屋	スタンダード（内国株式）	6100	小売業	14	小売	-	-	376.0	1.86	7.0	1.86	7.0	1.86	配当あり	いいえ	8.54	0.34	41.8	534.0	352.0	Consumer Cyclical	あり	買物優待割引券: 100株以上 | 10枚(年間 20枚) | ※1、本体価格2,000円以上の現金での 買物1回につき7％割引 ※2、1回の買物につき1枚のみ使用可能 ◆優待券の適用除外品 1、商品券、各種ギフトカード、進物券 2、たばこ、はがき、切手、印紙、 QUOカード等 3、金・白金の地金、住宅、保険料、 駐車料金等 4、ルイ・ヴィトン、ロレックス等の ブランドショップ 5、家電売場、旅行センター、ブック センター等 6、代金引換配送、掛売入金、各種優待 券との併用使用(友の会券、ウィズ カードとの併用は不可) 7、正札よりの割引商品 8、その他特に指定したもの ※適用除外品目・売り場	100	高			OK	OK	OK	通常掲載可	OK	OK
8267	イオン	プライム（内国株式）	6100	小売業	14	小売	2	TOPIX Large70	1306.5	1.07	14.0	1.07	14.0	1.07	配当あり	いいえ	48.55	2.96	36146.0	2920.0	1274.0	Consumer Cyclical	あり	株主優待カード、自社グル―プ優待券: 100株以上 | 1%キャッシュバック （買物限度額100万円） | ※1、新規株主に対して案内書を 送付しカード発行 ※2、お買物の際、カードを提示し 指定のお支払い方法で 利用いただくことで、 保有株数に応じた キャッシュバック特典が適用 ※3、イオンラウンジの利用が可能。 / 200株以上 | 2%キャッシュバック （買物限度額100万円） / 300株以上 | 3%キャッシュバック （買物限度額100万円） / 1,500株以上 | 4%キャッシュバック （買物限度額100万円） / 3,000株以上 | 5%キャッシュバック （買物限度額100万	100	高			OK	OK	OK	通常掲載可	OK	OK
8273	イズミ	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	949.0	3.16	30.0	3.16	30.0	3.16	配当あり	いいえ	11.95	0.68	1993.8	1156.0	862.0	Consumer Cyclical	あり	株主優待券、QUOカード: 100株以上 | ◆以下より1点を選択 1、株主優待券 10枚(年間 20枚)※ 2、QUOカード 500円(年間 1,000円相当) | ※1回の購入金額(消費税含む)が1,000円以上につき、1,000円毎に各1枚(100円相当)利用できる。 ※株主優待券はゆめタウン、ゆめマート、ゆめシティ、ＬＥＣＴの各店舗、㈱ユアーズ、㈱デイリーマート、㈲はなわの店舗等で使用可能。専門店によっては一部利用できない店舗がある。 / 300株以上 | ◆以下より1点を選択 1、株主優待券 20枚(年間 40枚)※ 2、QUOカード 500円(年間 1,000円相当) / 600株	100	高			OK	OK	OK	通常掲載可	OK	OK
8275	フォーバル	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	1014.0	6.21	63.0	6.21	63.0	6.21	配当あり	いいえ	17.89	1.4	264.8	1550.0	985.0	Technology	あり	電子マネーギフト: 100株以上 | 2,000円相当 | ※専用サイトにアクセスし、電子マネーを選択。 《有効期限》 2023年11月28日（株主ご優待発送日の翌々日）から1年間	100	高			OK	OK	OK	通常掲載可	OK	OK
8276	平和堂	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	2455.0	2.69	66.0	2.69	66.0	2.69	配当あり	いいえ	12.97	0.62	1214.1	3250.0	2366.0	Consumer Cyclical	あり	株主優待券、デジタルギフト: 100株以上 | ◆以下より1点を選択 1、株主優待券 10枚(年間 20枚)※ 2、デジタルギフト 500円相当(年間 1,000円相当) | ※1回の購入金額が1,000円 以上につき、1,000円毎に 1枚(100円券）使用できる。 ※株主優待券は、平和堂、 エール、丸善の各直営店舗 で使用できる。 / 300株以上 | ◆以下より1点を選択 1、株主優待券 30枚(年間 60枚)※ 2、デジタルギフト 500円相当(年間 1,000円相当) / 500株以上 | ◆以下より1点を選択 1、株主優待券 50枚(年間 100枚)※ 2、デジタルギフト 500円	100	高			OK	OK	OK	通常掲載可	OK	OK
8278	フジ	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1957.0	1.53	30.0	1.53	30.0	1.53	配当あり	いいえ	20.75	0.75	1695.7	2305.0	1873.0	Consumer Cyclical	あり	株主優待割引券、地域特産品: 100株以上 | ◆以下より1点を選択 1、株主優待券 6,000円相当 2、フジネットショップポイント 3,000円相当 3、地域特産品 3,000円相当 / 300株以上 | ◆以下より1点を選択 1、株主優待券 8,000円相当 2、フジネットショップポイント 3,000円相当 3、地域特産品 3,000円相当 / 400株以上 | ◆以下より1点を選択 1、株主優待券 10,000円相当 2、フジネットショップポイント 3,000円相当 3、地域特産品 3,000円相当 / 500株以上 | ◆以下より1点を選択 1、株主優待券 12,000円相当 2、フ	100	高			OK	OK	OK	通常掲載可	OK	OK
8281	ゼビオホールディングス	プライム（内国株式）	6100	小売業	14	小売	6	TOPIX Small 1	1066.0	3.28	35.0	3.28	35.0	3.28	配当あり	いいえ		0.37	441.1	1215.0	951.0	Consumer Cyclical	あり	株主優待券: 100株以上 | ◆以下優待内容詳細 1、1枚(年間 2枚) 2、4枚(年間 8枚) | 1、20%優待割引券 2、10%優待割引券 ※1回あたりのご利用 金額は30万円まで。 ◆ゼビオグループ各店 で利用可能、中古ゴル フクラブ購入時の利用 はできない。 / 1,000株以上 | ◆以下優待内容詳細 1、2枚(年間 4枚) 2、8枚(年間 16枚)	100	高			OK	OK	OK	通常掲載可	OK	OK
8282	ケーズホールディングス	プライム（内国株式）	6100	小売業	14	小売	4	TOPIX Mid400	1923.0	2.5	48.0	2.5	48.0	2.5	配当あり	いいえ	21.1	1.19	2971.2	2201.0	1440.0	Consumer Cyclical	あり	株主優待券: 100株以上 | 【1年未満保有】 1枚（年間 2枚） 【1年以上保有】 2枚（年間 4枚） | ※1、1枚当たり1,000円相当。 ※2、使用期限は6ヵ月間。 ※3、お釣はでない。 ※4、1回に32枚まで利用可能。 ■継続保有期間について 1年以上継続保有とは、毎年３月31日現在および９月30日現在の基準日株主名簿において、連続して３回以上同一株主番号にて、記載または記録された株主様を対象といたします。 / 500株以上 | 【1年未満保有】 3枚（年間 6枚） 【1年以上保有】 4枚（年間 8枚） / 1,000株以上 | 【1年未満保有】 5枚（年間 10枚） 【1年以上保	100	高			OK	OK	OK	通常掲載可	OK	OK
8283	ＰＡＬＴＡＣ	プライム（内国株式）	6050	卸売業	13	商社・卸売	4	TOPIX Mid400	6638.0	1.9	126.0	1.9	126.0	1.9	配当あり	いいえ	18.48	1.34	4024.7	6648.0	4001.0	Consumer Defensive	なし			高			OK	OK	OK	通常掲載可	OK	OK
8285	三谷産業	スタンダード（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	701.0	2.28	16.0	2.28	16.0	2.28	配当あり	いいえ	11.89	0.76	431.6	808.0	347.0	Industrials	あり	株主優待商品: 300株以上 | ◆自社選定の優待品（選択制） 5,000円相当 | ■継続保有期間について 「5年以上継続所有の株主様」とは、毎年9月末日もしくは3月末日の当社株主名簿を基準とし、同一株主番号にて、11回連続して記載されていることを指し、株主優待制度変更以前も含む通算期間とします。 / 500株以上 | ◆自社選定の優待品（選択制） 8,000円相当 / 1,500株以上 | ◆自社選定の優待品（選択制） 10,000円相当 【5年以上継続保有】 上記に加え、自社陶磁器工場の視察等（抽選）	300	高			OK	OK	OK	通常掲載可	OK	OK
8289	Ｏｌｙｍｐｉｃグループ	スタンダード（内国株式）	6100	小売業	14	小売	-	-	952.0	2.1	20.0	4.35	20.0	2.1	配当あり	いいえ		1.04	218.7	1151.0	382.0	Consumer Cyclical	なし			高	利回り乖離	raw=4.35% vs calc=2.10% 乖離2.2%	OK	OK	OK	通常掲載可	OK_配当データ要確認	OK
8291	日産東京販売ホールディングス	スタンダード（内国株式）	6100	小売業	14	小売	-	-	546.0	4.95	27.0	4.95	27.0	4.95	配当あり	いいえ	12.11	0.55	324.7	631.0	482.0	Consumer Cyclical	あり	オリジナルQUOカード: 500株以上 | 1,000円相当 | ■継続保有期間について ２年以上保有とは、「株主名簿基準日（３月末日及び９月末日）の株主名簿に、同一株主番号で連続５回以上記録または記載されていること」といたします。 【送付時期】 6月下旬 / 1,000株以上 | 2,000円相当 / 5,000株以上 | 【2年未満保有】 3,000円相当 【2年以上保有】 5,000円相当	500	高			OK	OK	OK	通常掲載可	OK	OK
