コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
5333	ＮＧＫ	プライム（内国株式）	3400	ガラス・土石製品	3	建設・資材	4	TOPIX Mid400	7509.0	1.41	106.0	1.35	106.0	1.41	配当あり	いいえ	36.5	2.67	21127.6	7894.0	1771.5	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5334	日本特殊陶業	プライム（内国株式）	3400	ガラス・土石製品	3	建設・資材	4	TOPIX Mid400	10845.0	1.94	210.0	1.93	210.0	1.94	配当あり	いいえ	19.02	2.77	21181.4	11120.0	4760.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
5337	ダントーホールディングス	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	811.0						配当未取得		35.11	3.17	260.0	941.0	492.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5341	ＡＳＡＨＩ　ＥＩＴＯホールディングス	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	176.0						配当未取得			1.09	13.1	462.0	166.0	Consumer Defensive	あり	優待商品、雑貨通販クーポン: 100株以上 | ■「雑貨店 KURAWANKA 通販クーポン」 オンラインショップで利用可能な割引券 400円相当 1,000円以上の全商品が割引対象。 | 《贈呈時期》 3月より順次発送。 / 1,000株以上 | ■ドリップコーヒー詰め合わせ	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5344	ＭＡＲＵＷＡ	プライム（内国株式）	3400	ガラス・土石製品	3	建設・資材	4	TOPIX Mid400	68570.0	0.16	110.0	0.16	110.0	0.16	配当あり	いいえ	46.6	5.75	8461.4	85650.0	35980.0	Technology	あり	コンサートへ招待、宿泊施設優待: 100株以上 | ・毎年12月に開催しているコンサートへ招待。 ・詳細については、別途、ホームページで案内する。 https://www.maruwa-g.com/ir/benefit/index.html	100	高			OK	OK	OK	通常掲載可	OK	OK
5351	品川リフラ	プライム（内国株式）	3400	ガラス・土石製品	3	建設・資材	6	TOPIX Small 1	1906.0	4.72	90.0	4.75	90.0	4.72	配当あり	いいえ	3.34	0.81	869.8	2507.0	1622.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5355	日本坩堝	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	673.0	2.97	20.0	2.99	20.0	2.97	配当あり	いいえ	10.47	0.72	44.7	695.0	596.0	Industrials	あり	QUOカード: 100株以上 | 【1年以上保有】 1,000円相当 【3年以上保有】 1,500円相当 | ■継続保有期間について 同じ株主番号で株主名簿基準日（毎年3月31日及び9月30日）の株主名簿に、1単元（100株）以上の保有を下記のとおり、連続で記載されていることをいいます。 1年以上3年未満：直近株主名簿に連続3回以上6回以下記載 3年以上：直近株主名簿に連続7回以上記載 ■贈呈時期 6月下旬	100	高			OK	OK	OK	通常掲載可	OK	OK
5356	美濃窯業	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	1398.0	3.72	52.0	3.74	52.0	3.72	配当あり	いいえ	11.46	0.91	143.5	1494.0	978.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5357	ヨータイ	プライム（内国株式）	3400	ガラス・土石製品	3	建設・資材	7	TOPIX Small 2	1761.0	5.11	90.0	5.14	90.0	5.11	配当あり	いいえ	13.1	0.94	324.5	2016.0	1657.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5363	東京窯業	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	674.0	6.32	42.6	6.2	42.6	6.32	配当あり	いいえ	8.01	0.63	299.5	731.0	505.0	Basic Materials	あり	QUOカード: 1,000株以上 | 1,000円相当	1000	高			OK	OK	OK	通常掲載可	OK	OK
5367	ニッカトー	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	1678.0	1.37	23.0	1.2	23.0	1.37	配当あり	いいえ	25.84	1.42	200.6	2099.0	496.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5368	日本インシュレーション	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	919.0	4.35	40.0	4.36	40.0	4.35	配当あり	いいえ	6.76	0.54	79.7	1357.0	901.0	Industrials	あり	カタログギフト: 300株以上 | 2,000円相当 | ◇自社製品、グルメ（当社事業所所在地ゆかりのものや人気ギフト）や社会貢献ギフトなど20点以上の商品を掲載。 ■案内時期 11月下旬にカタログを送付 / 1,000株以上 | 5,000円相当 / 3,000株以上 | 6,000円相当	300	高			OK	OK	OK	通常掲載可	OK	OK
5380	新東	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	1168.0	3.21	37.5	3.13	37.5	3.21	配当あり	いいえ	92.7	0.25	8.3	2226.0	1100.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5381	マイポックス	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	1110.0	0.9	10.0	0.86	10.0	0.9	配当あり	いいえ	30.65	1.73	154.6	1377.0	414.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5384	フジミインコーポレーテッド	プライム（内国株式）	3400	ガラス・土石製品	3	建設・資材	6	TOPIX Small 1	4555.0	1.69	77.0	1.63	77.0	1.69	配当あり	いいえ	37.26	4.03	3379.0	5090.0	1955.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
5388	クニミネ工業	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	1251.0	4.0	50.0	3.98	50.0	4.0	配当あり	いいえ	11.37	0.68	152.4	1400.0	1043.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5391	エーアンドエーマテリアル	スタンダード（内国株式）	3400	ガラス・土石製品	3	建設・資材	-	-	1421.0	4.93	70.0	4.88	70.0	4.93	配当あり	いいえ	6.27	0.46	78.6	1665.0	1138.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5393	ニチアス	プライム（内国株式）	3400	ガラス・土石製品	3	建設・資材	4	TOPIX Mid400	3995.0	1.5	60.0	1.48	60.0	1.5	配当あり	いいえ	24.1	3.17	7554.1	4146.0	1798.33	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5401	日本製鉄	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	2	TOPIX Large70	543.3	4.42	24.0	4.39	24.0	4.42	配当あり	いいえ	165.64	0.51	28394.5	699.8	531.1	Basic Materials	あり	Ｊリーグ観戦チケット、自社工場見学: 5,000株以上 | 製鉄所の見学会に招待 実施時期：年2回案内(3～4月頃、10～11月頃)	5000	高			OK	OK	OK	通常掲載可	OK	OK
5406	神戸製鋼所	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	4	TOPIX Mid400	1876.0	4.26	80.0	4.27	80.0	4.26	配当あり	いいえ	7.89	0.59	7418.7	2379.5	1559.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5408	中山製鋼所	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	7	TOPIX Small 2	604.0	2.32	14.0	2.33	14.0	2.32	配当あり	いいえ	13.29	0.3	327.5	706.0	551.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5410	合同製鐵	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	6	TOPIX Small 1	2592.0	3.86	100.0	3.9	100.0	3.86	配当あり	いいえ	4.71	0.26	379.1	4390.0	2489.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5411	ＪＦＥホールディングス	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	4	TOPIX Mid400	1547.5	5.17	80.0	5.17	80.0	5.17	配当あり	いいえ	14.68	0.38	9844.2	2359.0	1535.0	Basic Materials	あり	自社工場見学会: 100株以上 | ※1、当社HP上にてご案内させていただきます。 ※2、応募者多数の場合は抽選。	100	高			OK	OK	OK	通常掲載可	OK	OK
5423	東京製鐵	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	6	TOPIX Small 1	1679.0	2.38	40.0	2.38	40.0	2.38	配当あり	いいえ	14.91	0.78	1716.2	1973.0	1328.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
542A	ビタブリッドジャパン	グロース（内国株式）	3200	化学	4	素材・化学	-	-	940.0						配当未取得		5.14		52.6	1390.0	925.0	Consumer Defensive	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
543A	ＡＲＣＨＩＯＮ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	278.0	2.88	8.0	2.84	8.0	2.88	配当あり	いいえ	6.56	0.62	7663.3	562.0	276.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5440	共英製鋼	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	6	TOPIX Small 1	1740.0	4.02	70.0	4.1	70.0	4.02	配当あり	いいえ	7.66	0.36	756.2	2696.0	1692.0	Basic Materials	あり	オリジナルQUOカード: 100株以上 | 【1年未満保有】 1,000円相当 【1年以上保有】 2,000円相当 | ■継続保有期間について 確定日の3月31日現在の当社株主名簿に記載または記録されている株主様より、「毎年3月31日を基準日として、前年の3月31日および9月30日現在の当社株主名簿に、同一株主番号で3回以上連続して100株以上の保有株式数が記載または記録されていること」を条件としております。 ■贈呈時期 毎年6月下旬 / 1,000株以上 | 【1年未満保有】 2,000円相当 【1年以上保有】 3,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
5444	大和工業	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	4	TOPIX Mid400	12150.0	3.29	400.0	3.31	400.0	3.29	配当あり	いいえ	11.86	1.34	7259.9	13205.0	8351.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5445	東京鐵鋼	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	6	TOPIX Small 1	1823.0	5.49	100.0	5.53	100.0	5.49	配当あり	いいえ	5.78	0.73	461.4	2233.33	1755.0	Basic Materials	あり	QUOカード: 300株以上 | 【1年未満保有】 1,000円相当 【1年以上保有】 2,000円相当 【1年以上保有】 3,000円相当 | ■継続保有期間について 「継続保有期間 1 年以上」とは、毎年 3 月 31 日および 9 月 30 日現在の当社株主名簿に保有株式基準数以上の保有記録が同一株主番号で連続して 3 回以上記録されている株主様といたします。また「継続保有期間３年以上」とは、同様に保有記録が同一株主番号で連続して７回以上記録されている株主様といたします。 【発送時期】 毎年6月	300	高			OK	OK	OK	通常掲載可	OK	OK
5446	北越メタル	スタンダード（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	-	-	1140.0	3.42	39.0	3.4	39.0	3.42	配当あり	いいえ		0.25	44.0	1331.0	1140.0	Basic Materials	あり	QUOカード: 100株以上 | 1,000円相当 | ■贈呈時期 毎年6月上旬頃「定時株主総会招集ご通知」に同封。	100	高			OK	OK	OK	通常掲載可	OK	OK
5449	大阪製鐵	スタンダード（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	7	TOPIX Small 2	2291.0	1.66	38.0	1.4	38.0	1.66	配当あり	いいえ		0.62	685.4	3935.0	2221.0	Basic Materials	あり	オリジナルQUOカード: 100株以上 | 1,000円相当 | ■贈呈時期 毎年6月送付 / 1,000株以上 | 2,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
544A	ＧＭＳグループ	プライム（内国株式）	3600	機械	8	機械	7	TOPIX Small 2	359.0						配当未取得				272.1	429.0	340.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5451	ヨドコウ	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	6	TOPIX Small 1	1293.0	4.1	53.0	4.18	53.0	4.1	配当あり	いいえ	10.75	0.91	1852.2	1660.0	1100.0	Basic Materials	あり	迎賓館入館券、カタログギフト: 500株以上 | 【3年未満保有】 2,000円相当 【3年以上保有】 4,000円相当 | ■継続保有期間について 3年以上継続して保有し、3月31日および9月30日現在の株式名簿に、同一株主番号で7回連続して記載された株主。 ■案内時期 6月下旬にカタログを送付。 / 1,500株以上 | 【3年未満保有】 3,000円相当 【3年以上保有】 6,000円相当 / 2,500株以上 | 【3年未満保有】 4,000円相当 【3年以上保有】 8,000円相当	500	高			OK	OK	OK	通常掲載可	OK	OK
5458	高砂鐵工	スタンダード（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	-	-	1240.0	3.63	45.0	3.63	45.0	3.63	配当あり	いいえ	10.28	0.73	37.2	1300.0	900.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
545A	トランヴィア	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	885.0						配当未取得				353.5	988.0	808.0	Technology	あり	QUOカード: 100株以上 | 3,000円相当（内、記念優待　1,000円相当） | ■贈呈時期 確定日から3カ月以内	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5461	中部鋼鈑	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	6	TOPIX Small 1	1950.0	5.79	113.0	5.76	113.0	5.79	配当あり	いいえ	41.41	0.7	526.0	2605.0	1912.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5463	丸一鋼管	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	4	TOPIX Mid400	1710.0	3.04	52.0	3.16	52.0	3.04	配当あり	いいえ	14.5	1.09	3781.3	1939.0	1150.0	Basic Materials	あり	おこめギフト券: 100株以上 | 【1年以上保有】 1枚 | ■継続保有期間について 「継続保有期間1年以上」とは、過去1年間の3月末、9月末において3回以上の基準日で連続して保有している場合に所定枚数を贈呈。 / 300株以上 | 【1年以上保有】 3枚 / 3,000株以上 | 【1年以上保有】 6枚	100	高			OK	OK	OK	通常掲載可	OK	OK
5464	モリ工業	スタンダード（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	7	TOPIX Small 2	933.0	3.64	34.0	3.66	34.0	3.64	配当あり	いいえ	10.56	0.61	354.3	1063.0	840.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
546A	ＭＩＲＡＩＮＩホールディングス	プライム（内国株式）	6050	卸売業	13	商社・卸売	7	TOPIX Small 2	1807.0	5.31	96.0	5.33	96.0	5.31	配当あり	いいえ			641.2	2073.0	1768.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
5471	大同特殊鋼	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	4	TOPIX Mid400	2913.0	1.79	52.0	1.76	52.0	1.79	配当あり	いいえ	18.0	1.23	5821.7	3005.0	965.2	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
547A	ムニノバホールディングス	プライム（内国株式）	7200	その他金融業	16	金融（除く銀行）	6	TOPIX Small 1	433.0	9.24	40.0	9.17	40.0	9.24	配当あり	いいえ	7.41	0.86	2074.1	595.0	406.0	Financial Services	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
5480	日本冶金工業	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	6	TOPIX Small 1	4715.0	4.67	220.0	4.59	220.0	4.67	配当あり	いいえ	9.07	0.65	653.2	5320.0	3920.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5482	愛知製鋼	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	6	TOPIX Small 1	3045.0	2.36	72.0	2.36	72.0	2.36	配当あり	いいえ	17.86	0.83	1949.4	3515.0	1960.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5484	東北特殊鋼	スタンダード（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	-	-	4455.0	0.67	30.0	0.67	30.0	0.67	配当あり	いいえ	25.96	1.12	330.9	4485.0	1923.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
548A	システムエグゼ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	917.0	9.7	88.96	9.83	88.96	9.7	配当あり	いいえ	9.18	0.76	48.0	1195.0	878.0	Technology	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
5491	日本金属	スタンダード（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	-	-	862.0	0.58	5.0	0.58	5.0	0.58	配当あり	いいえ	26.67	0.19	55.7	1189.0	711.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
549A	ヒトトヒトホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	447.0	9.59	42.86	9.46	42.86	9.59	配当あり	いいえ	11.33	2.18	62.6	682.0	413.0	Industrials	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
550A	ソフトテックス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2133.0	3.28	70.0	2.96	70.0	3.28	配当あり	いいえ	8.75		18.7	5220.0	1922.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
5527	ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ	グロース（内国株式）	8050	不動産業	17	不動産	-	-	632.0	3.96	25.0	4.04	25.0	3.96	配当あり	いいえ	7.23	0.95	78.7	910.0	397.33	Real Estate	あり	QUOカード: 300株以上 | 5,000円相当 | ■贈呈時期 確定日から3カ月以内	300	高			OK	OK	OK	通常掲載可	OK	OK
5532	リアルゲイト	グロース（内国株式）	8050	不動産業	17	不動産	-	-	3180.0						配当未取得		27.88	4.51	206.2	4390.0	1966.0	Real Estate	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5533	エリッツホールディングス	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	1887.0	3.71	70.0	3.71	70.0	3.71	配当あり	いいえ	8.75	1.2	66.3	2124.0	1719.0	Real Estate	なし			高			OK	OK	OK	通常掲載可	OK	OK
5535	ミガロホールディングス	プライム（内国株式）	8050	不動産業	17	不動産	-	-	246.0	3.66	9.0	3.63	9.0	3.66	配当あり	いいえ	10.62	1.04	158.2	1067.0	243.0	Real Estate	なし			高			OK	OK	OK	通常掲載可	OK	OK
5537	ＡｌｂａＬｉｎｋ	グロース（内国株式）	8050	不動産業	17	不動産	-	-	2643.0						配当未取得		23.29	10.49	216.3	3900.0	264.75	Real Estate	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5541	大平洋金属	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	7	TOPIX Small 2	2150.0	6.05	130.0	5.99	130.0	6.05	配当あり	いいえ	14.71	0.59	373.8	3865.0	1695.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
5542	新報国マテリアル	スタンダード（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	-	-	824.0	3.03	25.0	3.05	25.0	3.03	配当あり	いいえ	13.69	2.02	54.8	885.0	710.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
554A	バトンズ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1500.0						配当未取得		169.68		69.3	2818.0	1020.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5563	新日本電工	プライム（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	6	TOPIX Small 1	461.0	2.82	13.0	2.8	13.0	2.82	配当あり	いいえ	43.0	0.8	575.3	559.0	245.0	Basic Materials	なし			高			OK	OK	OK	通常掲載可	OK	OK
556A	犬猫生活	グロース（内国株式）	6100	小売業	14	小売	-	-	2299.0						配当未取得		10.63		60.1	5400.0	2080.0	Consumer Defensive	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5570	ジェノバ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	602.0	1.16	7.0	1.16	7.0	1.16	配当あり	いいえ	15.41	2.26	79.7	880.0	601.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
5571	エキサイトホールディングス	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1000.0	3.27	32.7	3.32	32.7	3.27	配当あり	いいえ	19.67	1.34	48.0	1480.0	965.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
5572	Ｒｉｄｇｅ－ｉ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2483.0						配当未取得		71.8	3.02	107.1	4090.0	1851.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5574	ＡＢＥＪＡ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2072.0						配当未取得		39.98	4.21	205.9	4630.0	2041.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5575	Ｇｌｏｂｅｅ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	600.0						配当未取得		11.36	2.8	29.5	1200.0	582.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5576	オービーシステム	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2858.0	4.55	130.0	4.58	130.0	4.55	配当あり	いいえ	11.05	1.17	66.5	3240.0	2450.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
5578	ＡＲアドバンストテクノロジ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	824.0	0.85	7.0	0.82	7.0	0.85	配当あり	いいえ	12.16	3.39	80.8	1376.0	666.33	Technology	あり	ギフトカード: 100株以上 | 1,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
5580	プロディライト	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1461.0						配当未取得		36.4	2.63	24.6	1977.0	1400.0	Technology	あり	デジタルギフト: 400株以上 | 【6カ月以上保有】 15,000円相当（年間　30,000円相当） | ■継続保有期間について 基準日（８月末日及び２月末日）における当社株主名簿に記載または記録された400株（４単元）以上を６ヶ月以上継続して保有されている株主様を対象といたします。 ◇対象となる交換先。交換先につきましては今後変更の可能性があります。 Amazonギフトカード / QUOカードPay / PayPayマネーライト / dポイント / au PAY ギフトカード / Visaeギフト vanilla/ 図書カードNEXT / Uber Taxi ギフトカード / UberEa	400	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5582	グリッド	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1776.0						配当未取得		20.94	2.04	85.0	3205.0	1671.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5586	Ｌａｂｏｒｏ．ＡＩ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	780.0						配当未取得		80.58	4.59	124.4	1250.0	744.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5587	インバウンドプラットフォーム	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	745.0						配当未取得		9.48	1.61	25.7	1372.0	618.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5588	ファーストアカウンティング	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	690.0	0.57	3.9	0.54	3.9	0.57	配当あり	いいえ	39.98	4.9	76.3	1855.0	650.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
5589	オートサーバー	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2704.0	2.48	67.0	2.42	67.0	2.48	配当あり	いいえ	13.71	1.49	195.9	2878.0	2329.0	Consumer Cyclical	あり	QUOカード: 100株以上 | 5,000円相当 | ■継続保有期間について １年以上継続保有の確認は、基準日において２単元（200 株）以上の株式を保有され、かつ、前年の基準日の株主名簿に同一株主番号で１単元（100 株）以上の株式を保有されていることが記載または記録されていることで判定いたします。 ■進呈時期 基準日より3カ月以内 / 200株以上 | 【1年未満保有】 5,000円相当 【1年以上保有】 15,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
558A	ＳＱＵＥＥＺＥ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	4435.0						配当未取得		22.27	8.03	144.2	5870.0	2951.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5590	ネットスターズ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	646.0						配当未取得		22.28	1.39	109.1	1363.0	598.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5591	ＡＶＩＬＥＮ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	700.0						配当未取得		25.37	5.57	42.8	1730.0	678.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5592	くすりの窓口	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2104.0	1.9	40.0	1.75	40.0	1.9	配当あり	いいえ	8.11	2.11	241.1	4685.0	2065.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
5597	ブルーイノベーション	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1301.0						配当未取得			37.45	52.5	3070.0	1129.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
5599	Ｓ＆Ｊ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	973.0	1.75	17.0	1.73	17.0	1.75	配当あり	いいえ	13.35	2.52	54.2	2516.0	835.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
559A	梅乃宿酒造	スタンダード（内国株式）	3050	食料品	1	食品	-	-	1116.0	1.88	20.95	1.84	20.95	1.88	配当あり	いいえ	27.81		67.2	1350.0	900.0	Consumer Defensive	あり	自社EC利用券: 100株以上 | 【1年未満保有】 ・EC利用券1,000円相当 【1年以上保有】 ・EC利用券2,000円相当 | ■継続保有期間について 毎年6月末日時点の株主名簿に連続して記載された、1単元（100株）もしくは2単元（200株）以上保有の株主様が対象となります。 / 200株以上 | 【1年未満保有】 ・EC利用券1,000円相当 ・株主限定日本酒（720ml） 【1年以上保有】 ・EC利用券2,000円相当 ・株主限定日本酒（720ml） ・日本酒蔵見学会	100	高			OK	OK	OK	通常掲載可	OK	OK
