コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
7222	日産車体	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	7	TOPIX Small 2	939.0	1.92	18.0	1.92	18.0	1.92	配当あり	いいえ	18.45	0.69	1271.9	1319.0	887.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7224	新明和工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	2056.0	2.82	58.0	2.82	58.0	2.82	配当あり	いいえ	11.82	1.09	1359.9	2744.0	1576.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
7226	極東開発工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	2134.0	5.62	120.0	5.62	120.0	5.62	配当あり	いいえ	22.22	0.73	821.7	3550.0	2041.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
7228	デイトナ	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	3785.0	3.96	150.0	3.96	150.0	3.96	配当あり	いいえ	8.18	0.96	91.9	4330.0	3550.0	Consumer Cyclical	あり	プレミアム優待倶楽部ポイント: 100株以上 | 【初年度付与】 500ポイント 【2年目以降付与】 1,000ポイント | ※食品、電化製品、ギフト、旅行・体験など 5,000点以上の商品から、交換できる。 ■継続保有期間について 2年目以降とは、（12月31日現在の株主名簿に同一株主番号で連続2回以上記載されること） ※ポイントは最大2年間有効。 ※1ポイント≒1円相当。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは個人株主向け会員制サイト「プレミアム優待倶楽部PORTAL」にて優待商品と交換することがで	100	高			OK	OK	OK	通常掲載可	OK	OK
7229	ユタカ技研	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-							配当未取得								なし			高	yfinanceデータなし / 株価未取得 / 配当未取得	1株配当が取得できていない / yfinanceで株価・配当データが取得できなかった / 株価が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	データなし	OK
7231	トピー工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	7	TOPIX Small 2	2714.0	4.97	135.0	4.97	135.0	4.97	配当あり	いいえ	5.83	0.41	586.6	3710.0	2237.0	Consumer Cyclical	あり	交通傷害保険: 100株以上 | 【交通傷害保険】 当保険は保険期間内に発生した交通 事故によるけがが対象となります。 疾病は対象となりません。 ◆以下補償内容 1、死亡・後遺障害保険 《保険金額》 100万円（最高） 《補償内容》 国内・国外を問わず、交通事故による死亡・後遺障害 2、入院特約 《保険金額》 3,000円/日 | 【保険期間】 《3月末時点株主》 7月1日から12月31日まで 《9月末時点株主》 翌年の1月1日から6月30日まで / 300株以上 | 【交通傷害保険】 当保険は保険期間内に発生した交通 事故によるけがが対象となります。 疾病は対象となりません。 ◆以下補償内容	100	高			OK	OK	OK	通常掲載可	OK	OK
7235	東京ラヂエーター製造	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1418.0	5.5	78.0	5.5	78.0	5.5	配当あり	いいえ	6.6	0.56	135.0	1840.0	890.0	Consumer Cyclical	あり	QUOカード、国内レース観戦: 100株以上 | 500円相当 | ※自動車レースに関連したオリジナルデザイン	100	高			OK	OK	OK	通常掲載可	OK	OK
7236	ティラド	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	7	TOPIX Small 2	15050.0	0.53	80.0	5.32	80.0	0.53	配当あり	いいえ	101.83	1.61	8520.0	15170.0	438.0	Consumer Cyclical	なし			高	利回り乖離	raw=5.32% vs calc=0.53% 乖離4.8%	OK	OK	OK	通常掲載可	OK_配当データ要確認	OK
7238	曙ブレーキ工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	7	TOPIX Small 2	109.0						配当未取得		31.96	0.58	295.9	183.0	100.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
7239	タチエス	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	2150.0	5.35	115.0	5.35	115.0	5.35	配当あり	いいえ	7.93	0.7	737.9	2354.0	1701.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7240	ＮＯＫ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	2919.5	4.8	140.0	4.8	140.0	4.8	配当あり	いいえ	10.25	0.74	4637.5	3355.0	2089.5	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7241	フタバ産業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	945.0	4.87	46.0	4.87	46.0	4.87	配当あり	いいえ	5.27	0.61	843.9	1179.0	770.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7242	カヤバ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	3865.0	2.79	108.0	2.79	108.0	2.79	配当あり	いいえ	6.12	0.67	1554.9	5320.0	2961.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7244	市光工業	プライム（内国株式）	3650	電気機器	9	電機・精密	7	TOPIX Small 2	517.0	3.48	18.0	3.48	18.0	3.48	配当あり	いいえ	8.02	1.56	497.6	595.0	353.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7245	大同メタル工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	7	TOPIX Small 2	1691.0	2.13	36.0	2.13	36.0	2.13	配当あり	いいえ	18.05	0.97	786.7	1787.0	630.0	Consumer Cyclical	あり	QUOカード: 500株以上 | 【3年未満保有株主】 1,000円相当 【3年以上保有株主】 2,000円相当 | ■継続保有期間について 「継続保有期間3年以上」とは、毎年3月31日現在の当社株主名簿に記載または記録され、かつ3月31日および9月30日現在の当社株主名簿に、同一株主番号で、500株以上の保有が7回以上連続で記載または記録された株主さまといたします。 【送付時期】 6月下旬 / 1,000株以上 | 【3年未満保有株主】 1,500円相当 【3年以上保有株主】 2,500円相当 / 5,000株以上 | 【3年未満保有株主】 2,000円相当 【3年以上保有株主】 3,000	500	高			OK	OK	OK	通常掲載可	OK	OK
7246	プレス工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	790.0	5.57	44.0	5.57	44.0	5.57	配当あり	いいえ	9.2	0.65	770.7	1006.0	542.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7247	ミクニ	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	353.0	4.25	15.0	4.25	15.0	4.25	配当あり	いいえ	4.2	0.3	118.7	435.0	278.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7254	ユニバンス	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	723.0	2.77	20.0	2.77	20.0	2.77	配当あり	いいえ	16.34	0.52	150.9	915.0	442.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7255	桜井製作所	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	456.0	1.54	7.0	1.54	7.0	1.54	配当あり	いいえ	6.49	0.3	14.7	710.0	429.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7256	河西工業	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	407.0						配当未取得		16.78	0.94	157.5	530.0	75.0	Consumer Cyclical	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
7259	アイシン	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	2204.5	3.4	75.0	3.4	75.0	3.4	配当あり	いいえ	7.14	0.73	15973.2	3155.0	1806.5	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7261	マツダ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	1099.0	5.0	55.0	5.0	55.0	5.0	配当あり	いいえ	19.76	0.36	6932.3	1395.0	834.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7264	ムロコーポレーション	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1271.0	3.78	48.0	3.78	48.0	3.78	配当あり	いいえ	10.75	0.34	76.8	1460.0	1143.0	Consumer Cyclical	あり	自社商品、お米、金券: 100株以上 | ◆以下より1点を選択 1、QUOカード 500円相当 2、Amazon ギフト券 500円相当 | ■発送時期 10月中旬 / 500株以上 | ◆以下より1点を選択 1、お米 5kg 2、QUOカード 2,000円相当 3、Amazon ギフト券 2,000円相当 / 1,000株以上 | ◆以下より1点を選択 1、お米 10kg 2、QUOカード 5,000円相当 3、Amazon ギフト券 5,000円相当 / 4,000株以上 | ◆以下より1点を選択 1、お米 10kg 2、QUOカード 5,000円相当 3、Amazon ギフト券 5,00	100	高			OK	OK	OK	通常掲載可	OK	OK
7265	エイケン工業	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	3810.0	2.89	110.0	2.89	110.0	2.89	配当あり	いいえ	17.21	1.21	39.0	4770.0	3280.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
7266	今仙電機製作所	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	903.0	3.54	32.0	3.54	32.0	3.54	配当あり	いいえ	7.81	0.34	191.8	1080.0	670.0	Consumer Cyclical	あり	プレミアム優待倶楽部ポイント: 300株以上 | 【半年以上保有】 1,500ポイント 【1年以上保有】 1,600ポイント 【2年以上保有】 1,650ポイント 【3年以上保有】 1,700ポイント 【5年以上保有】 2,000ポイント | ◇ポイントは、特設ウェブサイトにおいて、お米やブランド牛などのこだわりグルメ、スイーツや飲料類、銘酒、電化製品、選べる体験ギフトなど 5,000種類以上の商品からお好みの商品をお選びいただけます。 ※1ポイント≒1円相当。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは個	300	高			OK	OK	OK	通常掲載可	OK	OK
7267	本田技研工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	1	TOPIX Core30	1449.5	4.83	70.0	4.83	70.0	4.83	配当あり	いいえ		0.48	56423.0	1730.0	1238.0	Consumer Cyclical	あり	イベント、見学会、クーポン: 100株以上 | 【1年未満保有】 ・ホンダ太陽・製作グッズ ・カーシェア割引クーポン ・ラグビー観戦「三重ホンダヒート」の試合 【1年以上保有】 ・レース観戦招待 ・Enjoy Honda 招待 ・セーフティスクール体験会 【3年以上保有】 ・事業所見学会 ・HondaJet 体験会 ・マリン 体験会 ・モビリティリゾートもてぎ体験会 | ◇応募制（応募者多数の場合抽選） ※イベント等は中止・変更となる場合がある。 ※ホームページでの壁紙カレンダーを掲載（https://global.honda/jp/wallpaper/） ■応募時期 6月上旬に案内 ■継続保	100	高			OK	OK	OK	通常掲載可	OK	OK
7269	スズキ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	2	TOPIX Large70	1963.5	2.65	52.0	2.65	52.0	2.65	配当あり	いいえ	8.63	1.12	37881.3	2473.0	1609.5	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7270	ＳＵＢＡＲＵ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	2	TOPIX Large70	2401.0	4.83	116.0	4.83	116.0	4.83	配当あり	いいえ	19.12	0.62	17177.4	3642.0	2247.5	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7271	安永	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	967.0	5.58	54.0	5.58	54.0	5.58	配当あり	いいえ	5.32	0.68	99.6	1344.0	514.0	Consumer Cyclical	あり	地域特産品: 500株以上 | ◆下記より1点を選択（3,000円相当） 1、伊賀牛　モモ肉 2、伊賀牛　肩ロース肉 3、伊賀牛カレー 4、伊賀米　コシヒカリ 5、伊賀産　手延べ素麺「伊賀の糸」 6、伊賀の地酒（日本酒）	500	高			OK	OK	OK	通常掲載可	OK	OK
7272	ヤマハ発動機	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	1260.0	3.97	50.0	3.97	50.0	3.97	配当あり	いいえ	7.85	1.05	12226.8	1328.5	1022.0	Consumer Cyclical	あり	株主優待ポイント: 100株以上 | 【1年以上保有株主】 1,000ポイント 【3年以上保有株主】 3,000ポイント | ※ポイントに応じて下記の商品と交換可能 1、自社及びグループ会社所在地（静岡県・北海道・宮城県・熊本県）名産品 2、ジュビロ磐田　Jリーグ観戦ペアチケット 3、静岡ブルーレヴズ　ラグビー関連グッズ 4、自社関連施設利用割引券等 5、社会貢献基金への寄付 ■申込み：毎年3月開催の定時株主総会終了後に、優待内容の詳細・申込み方法等を案内。 ■継続保有期間について 当社株主名簿に記録された日から、同一株主番号で継続して当社株式を保有頂いている期間をいいます。当社株式を一旦全て	100	高			OK	OK	OK	通常掲載可	OK	OK
7273	イクヨ	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	630.0	0.48	3.0	0.48	3.0	0.48	配当あり	いいえ	6.84	1.38	184.3	1380.0	541.0	Consumer Cyclical	あり	暗号資産（仮想通貨）: 500株以上 | 【半年以上保有】 2026 年３月 31 日付株主名簿に記載され、2026 年６月 30 日まで継続して保有された、500株以上を保有する株主の皆様を対象といたします ◇対象となる株主に対し総額 1000万円相当のビットコイン（BTC）を贈呈 | ※ビットコインの受け取り方法等詳細はホームページ掲載 （https://www.ikuyo194.co.jp/topics/）	500	高			OK	OK	OK	通常掲載可	OK	OK
7276	小糸製作所	プライム（内国株式）	3650	電気機器	9	電機・精密	4	TOPIX Mid400	2593.0	2.31	60.0	2.31	60.0	2.31	配当あり	いいえ	43.1	1.11	6804.2	2973.0	1717.0	Consumer Cyclical	あり	QUOカード、見学会: 100株以上 | 【3年未満保有】 1,000円相当 【3年以上保有】 2,000円相当 | ■継続保有期間について 継続保有期間3年以上とは、毎年3月末日を長期保有株主優待制度の基準日として、同一株主番号で、毎年9月末日及び3月末日を基準日とする当社の株主名簿に、連続7回以上記載される状態を指します。 ■贈呈時期 「定時株主総会決議ご通知」（毎年6月下旬発送）に同封。 / 300株以上 | 【3年未満保有】 3,000円相当 【3年以上保有】 4,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
7277	ＴＢＫ	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	309.0	2.59	8.0	2.59	8.0	2.59	配当あり	いいえ		0.3	98.2	424.0	289.0	Consumer Cyclical	あり	東北地方ブランド米、またはQUOカード: 100株以上 | 【1年以上保有株主】 QUOカード 500円相当 | ■継続保有期間について 1年以上継続保有とは、基準日（3月31日）の株主名簿に記載され、毎年9月30日および3月31日の株主名簿に同一の株主番号で連続して3回以上記載または記録されていることといたします。 【送付時期】 6月下旬 / 500株以上 | 【1年以上保有株主】 山形県産お米「つや姫」2.0kg / 1,000株以上 | 【1年以上保有株主】 山形県産お米「つや姫」5.0kg	100	高			OK	OK	OK	通常掲載可	OK	OK
7278	エクセディ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	5810.0	6.02	350.0	6.02	350.0	6.02	配当あり	いいえ	19.12	1.1	2112.1	6290.0	4100.0	Consumer Cyclical	あり	株主優待カタログ: 100株以上 | 【1年以上保有株主】 3,000円相当 | ■継続保有期間について 1年以上継続保有とは、同一株主番号で、9月30日、3月31日現在の株主名簿に、連続して3回以上、100株以上の保有が記録されていることをいいます。 【送付時期】 11月末頃　WEBカタログ アクセスID送付。	100	高			OK	OK	OK	通常掲載可	OK	OK
7279	ハイレックスコーポレーション	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	2023.0	2.62	53.0	2.62	53.0	2.62	配当あり	いいえ	9.0	0.35	747.8	4020.0	1931.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
7280	ミツバ	プライム（内国株式）	3650	電気機器	9	電機・精密	6	TOPIX Small 1	1160.0	5.17	60.0	5.17	60.0	5.17	配当あり	いいえ	4.83	0.45	533.4	2152.0	807.0	Consumer Cyclical	あり	地域特産品: 100株以上 | 1,000円相当 | ◆乾麺セット 【送付時期】 7月中旬 / 1,000株以上 | 1,500円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
7282	豊田合成	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	5225.0	1.97	103.0	1.97	103.0	1.97	配当あり	いいえ	10.58	1.08	6126.4	5273.0	2790.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7283	愛三工業	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	1909.0	4.19	80.0	4.19	80.0	4.19	配当あり	いいえ	inf	0.77	1088.7	2330.0	1616.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7284	盟和産業	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1267.0	3.95	50.0	3.95	50.0	3.95	配当あり	いいえ	57.15	0.37	44.3	1355.0	1095.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7287	日本精機	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	2479.0	3.63	90.0	3.63	90.0	3.63	配当あり	いいえ	17.33	0.62	1424.8	2884.0	1408.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7291	日本プラスト	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	445.0	5.62	25.0	5.62	25.0	5.62	配当あり	いいえ	4.19	0.22	83.8	493.0	348.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7292	村上開明堂	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	6750.0	3.56	240.0	3.56	240.0	3.56	配当あり	いいえ	12.85	0.82	782.0	7310.0	6090.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7294	ヨロズ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	7	TOPIX Small 2	827.0	3.99	33.0	3.99	33.0	3.99	配当あり	いいえ	9.27	0.31	170.3	1140.0	815.0	Consumer Cyclical	あり	株主優待商品、QUOカード: 100株以上 | 【1年未満保有株主】 ◆以下より1点を選択 1、株主優待商品 1,000円相当 2、QUOカード 1,000円相当 【1年以上保有株主】 ◆以下より1点を選択 1、株主優待商品 2,000円相当 2、QUOカード 2,000円相当 【3年以上保有株主】 ◆以下より1点を選択 1、株主優待商品 3,000円相当 2、QUOカード 3,000円相当 | ■継続保有期間について 保有期間は、株主様として当社株主様名簿に記録された日から継続して当社株式を保有している期間をいいます。当社株式をすべて売却した後に再度当社株式を購入した場合は継続保有となりませ	100	高			OK	OK	OK	通常掲載可	OK	OK
7296	エフ・シー・シー	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	6	TOPIX Small 1	3475.0	4.6	160.0	4.6	160.0	4.6	配当あり	いいえ	8.97	0.82	1648.3	3970.0	2766.0	Consumer Cyclical	あり	地域特産品: 200株以上 | 【1年以上継続保有】 2,500円相当（年間 5,000円相当） ◆以下優待内容詳細 3月：静岡県森町産新茶 （送付時期：6月初旬） 9月：三ヶ日青島みかん（Lサイズ　4Kg） （送付時期：1月中旬頃） | ■継続保有期間について 「１年以上継続保有」とは、3月31日および9月30日の当社株主名簿に、同一株主番号で3回以上連続して200株以上の保有が記載または記録されていることをいいます。	200	高			OK	OK	OK	通常掲載可	OK	OK
7297	カーメイト	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	842.0	3.56	30.0	3.56	30.0	3.56	配当あり	いいえ	21.14	0.39	59.4	985.0	800.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7299	フジオーゼックス	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1614.0	3.35	54.0	3.35	54.0	3.35	配当あり	いいえ	7.58	0.5	158.7	2250.0	1353.0	Consumer Cyclical	あり	全国共通商品券: 100株以上 | 【1年以上保有】 2,000円相当 | ■継続保有期間について 毎年3月31日（基準日）現在、同一の株主番号で当社株主名簿に1年以上継続して記載または記録されており、かつ、当社株式を100株（1単元）以上保有されている株主様を対象といたします。 ■贈呈時期 6月発送 / 200株以上 | 【1年以上保有】 4,000円相当 / 300株以上 | 【1年以上保有】 6,000円相当 / 400株以上 | 【1年以上保有】 8,000円相当 / 500株以上 | 【1年以上保有】 10,000円相当 / 600株以上 | 【1年以上保有】 12,000円相当 /	100	高			OK	OK	OK	通常掲載可	OK	OK
7305	新家工業	スタンダード（内国株式）	3450	鉄鋼	7	鉄鋼・非鉄	-	-	2489.0	8.04	200.0	8.04	200.0	8.04	配当あり	いいえ	15.6	0.69	237.3	2925.0	2310.0	Basic Materials	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
7309	シマノ	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	2	TOPIX Large70	17700.0	2.05	363.0	2.05	363.0	2.05	配当あり	いいえ	45.66	1.76	15098.4	21755.0	14895.0	Consumer Cyclical	なし			高			OK	OK	OK	通常掲載可	OK	OK
7313	テイ・エス　テック	プライム（内国株式）	3700	輸送用機器	6	自動車・輸送機	4	TOPIX Mid400	1737.0	5.3	92.0	5.3	92.0	5.3	配当あり	いいえ	28.73	0.65	2026.8	2018.5	1670.0	Consumer Cyclical	あり	株主優待ポイント: 200株以上 | 【1年未満保有】 3,000ポイント 【1年以上保有】 4,000ポイント 【3年以上保有】 5,000ポイント 【5年以上保有】 6,000ポイント | ※１ポイントは１円相当。 ポイントは選べる食品ギフトと交換いただけます。優待品は、グループの事業所所在地（栃木、埼玉、新潟、静岡、愛知、三重、熊本、その他海外など）にゆかりのある食品を用意しております。 ■継続保有期間について 9月30日および3月31日現在の株主名簿において、同一株主番号により連続で記録された回数および保有株数に基づき決定します。株式の追加取得により「保有株数」の区分を超え、異なる区分	200	高			OK	OK	OK	通常掲載可	OK	OK
7314	小田原機器	スタンダード（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1161.0	3.45	40.0	3.45	40.0	3.45	配当あり	いいえ	38.32	0.92	36.7	1330.0	1009.0	Industrials	あり	QUOカード: 100株以上 | 【2年未満保有】 2,000円相当 【2年以上保有】 3,000円相当 | ■継続保有期間について 同一株主番号で6月30日及び12月31日の当社株主名簿に連続５回以上記載または記録された株主様。 ■贈呈時期 毎年3月下旬に送付する「定時株主総会決議ご通知」に同封。 / 300株以上 | 【2年未満保有】 3,000円相当 【2年以上保有】 4,000円相当 / 500株以上 | 【2年未満保有】 4,000円相当 【2年以上保有】 5,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
7317	松屋アールアンドディ	グロース（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	1098.0	0.91	10.0	0.92	10.0	0.91	配当あり	いいえ	15.27	2.89	236.1	1110.0	686.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
7318	セレンディップ・ホールディングス	グロース（内国株式）	3700	輸送用機器	6	自動車・輸送機	-	-	2182.0						配当未取得		9.56	2.93	396.6	2600.0	728.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
7320	Ｓｏｌｖｖｙ	グロース（内国株式）	7200	その他金融業	16	金融（除く銀行）	-	-	1332.0	0.75	10.0	0.75	10.0	0.75	配当あり	いいえ		3.02	143.0	2443.0	1327.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
7322	三十三フィナンシャルグループ	プライム（内国株式）	7050	銀行業	15	銀行	7	TOPIX Small 2	1721.0	2.56	44.0	2.56	44.0	2.56	配当あり	いいえ	14.51	0.77	1790.9	1861.0	725.75	Financial Services	あり	定期預金優遇金利、カタログギフト: 200株以上 | スーパー定期 1年もの 預入時の店頭表示金利 +0.25％ 預入金額 10万円～100万円 預入期間 1年 取扱銀行 三十三銀行	200	高			OK	OK	OK	通常掲載可	OK	OK
7325	アイリックコーポレーション	グロース（内国株式）	7150	保険業	16	金融（除く銀行）	-	-	655.0	4.89	32.0	4.89	32.0	4.89	配当あり	いいえ	12.18	1.41	53.6	991.0	652.0	Financial Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
7326	ＳＢＩインシュアランスグループ	グロース（内国株式）	7150	保険業	16	金融（除く銀行）	-	-	2081.0	2.84	59.0	2.84	59.0	2.84	配当あり	いいえ	17.92	1.08	516.5	2542.0	1275.0	Financial Services	あり	暗号資産（仮想通貨）の贈呈: 100株以上 | XRP 2,500円相当 | 暗号資産（仮想通貨） XRP の取引を行うためには、SBI VC トレード株式会社に口座を開設し、暗号資産アプリ「My 暗号資産」のダウンロードが必要。 ※2026年3月31日の価格で決定いたします。 ■継続保有期間について 「５単元以上かつ継続保有期間2年超の株主様」とは、2024年3月末、2024年9月末、2025年3月末、2025年9月末、及び2026年3月末を基準日とする当社の株主名簿に、同一株主番号で常に５単元以上の保有が継続して記載または記録されている株主様といたします。 ※株主優待の内容および条件は、今	100	高			OK	OK	OK	通常掲載可	OK	OK
7327	第四北越フィナンシャルグループ	プライム（内国株式）	7050	銀行業	15	銀行	6	TOPIX Small 1	2131.0	3.57	76.0	3.57	76.0	3.57	配当あり	いいえ	13.26	0.98	5592.7	2181.0	1093.33	Financial Services	あり	地元特産品カタログ: 300株以上 | 【1年以上保有株主】 ・地元新潟県の特産品 1,000円相当 | ■継続保有期間について 毎年3月31日を基準日とし、株式を継続して1年以上保有（毎年3月31日および9月30日現在の当社株主名簿に、同一株主番号で連続して3回以上記録）する株主さまを対象とさせていただきます。 ※寄付先は、次の2先の中から選択できる。 1、公益財団法人　第四北越奨学会 2、社会福祉法人 新潟県社会福祉協議会子ども食堂・フードバンク ※ＴＳＵＢＡＳＡアライアンスに参加する地方銀行6行の地元の特産品(千葉銀行：千葉県、中国銀行：岡山県、伊予銀行：愛媛県、東邦銀行：福島県、滋賀銀	300	高			OK	OK	OK	通常掲載可	OK	OK
7337	ひろぎんホールディングス	プライム（内国株式）	7050	銀行業	15	銀行	4	TOPIX Mid400	2100.5	3.33	70.0	3.33	70.0	3.33	配当あり	いいえ	14.41	1.1	6259.9	2159.0	1148.0	Financial Services	あり	地元特産品、招待券: 100株以上 | ・ギフトカード （500円相当） | ※上乗せ金利の対象となる商品はスーパー定期またはスーパー定期300。預入期間：1年、上限金額：500万円。 / 500株以上 | ・ギフトカード （1,000円相当） / 1,000株以上 | ◇いずれかを選択。 1、定期預金 店頭表示金利＋0.10％ 2、地元特産品カタログギフト （5,000円相当） / 5,000株以上 | ◇いずれかを選択。 1、定期預金 店頭表示金利＋0.30％ 2、地元特産品カタログギフト （15,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
