コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
2288	丸大食品	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	2239.0	3.57	80.0	3.59	80.0	3.57	配当あり	いいえ	5.6	0.71	539.4	2478.0	1790.0	Consumer Defensive	あり	自社商品: 200株以上 | 【3年未満保有】 ・商品　3,000円相当 【3年以上保有】 ・商品　3,000円相当 ・商品詰合せ　1,500円相当 | ■継続保有期間について 継続保有年数３年以上の株主様とは、毎年９月 30 日、３月 31 日の当社株主名簿に、基準日から遡って同一の株 主番号で７回以上連続して記載または記録されている株主様を対象といたします。 / 400株以上 | 【3年未満保有】 ・商品　3,000円相当 ・商品詰合せ　1,500円相当 【3年以上保有】 ・商品　3,000円相当 ・商品詰合せ　3,000円相当	200	高			OK	OK	OK	通常掲載可	OK	OK
228A	オプロ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1583.0						配当未取得		15.65	2.78	36.4	2897.0	1342.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2291	福留ハム	スタンダード（内国株式）	3050	食料品	1	食品	-	-	478.0						配当未取得			0.64	15.9	1117.0	468.0	Consumer Defensive	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2292	Ｓ　Ｆｏｏｄｓ	プライム（内国株式）	3050	食料品	1	食品	6	TOPIX Small 1	2637.0	4.17	110.0	4.17	110.0	4.17	配当あり	いいえ	9.04	0.63	835.2	3285.0	2478.0	Consumer Defensive	あり	自社グループ製品、自社グループオリジナル商品 カタログ販売: 100株以上 | 《送付時期》 6月、11月に商品カタログを送付。	100	高			OK	OK	OK	通常掲載可	OK	OK
2293	滝沢ハム	スタンダード（内国株式）	3050	食料品	1	食品	-	-	2659.0	0.75	20.0	0.75	20.0	0.75	配当あり	いいえ		1.64	54.6	3090.0	2511.0	Consumer Defensive	あり	自社製品: 100株以上 | 2,500円相当 | 【送付時期】 7月上旬 / 200株以上 | 5,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
2294	柿安本店	プライム（内国株式）	3050	食料品	1	食品	7	TOPIX Small 2	2509.0	3.39	85.0	3.42	85.0	3.39	配当あり	いいえ	29.62	1.55	240.3	3095.0	2454.0	Consumer Defensive	あり	優待利用券: 100株以上 | 株主優待利用券 2枚 （1,000円相当） | ■株主優待利用券は1枚当たり500円。 レストラン、惣菜店、和菓子店でご利用可能。 ◇柿安グルメフリーチョイス引換券（10,000円相当）は下記商品の中からひとつ商品を選択。 ・松阪牛すき焼き用 580g（わりした付） ・松阪牛しゃぶしゃぶ用 580g（ごまだれ付） ・柿安プレミアムあぐ～しゃぶしゃぶ用 800g（ポン酢付） ・料亭しぐれ煮詰め合わせ ・株主ご優待利用券（500円券×20枚） ■贈呈時期 7月下旬 / 300株以上 | 株主優待利用券 6枚 （3,000円相当） / 500株以上 | 株主優待利用券	100	高			OK	OK	OK	通常掲載可	OK	OK
2296	伊藤ハム米久ホールディングス	プライム（内国株式）	3050	食料品	1	食品	6	TOPIX Small 1	4715.0	3.29	155.0	3.32	155.0	3.29	配当あり	いいえ	13.23	0.91	2675.8	6480.0	4625.0	Consumer Defensive	あり	自社グループ商品、寄付: 200株以上 | 5,000円相当 | 【送付時期】 6月 ◆優待商品の受取辞退の場合は、日本赤十字社へ寄付。	200	高			OK	OK	OK	通常掲載可	OK	OK
2300	きょくとう	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	493.0	2.23	11.0	2.21	11.0	2.23	配当あり	いいえ	48.14	0.8	25.9	546.0	475.0	Consumer Cyclical	あり	株主優待券、ギフトカード: 100株以上 | ◆下記より1点を選択 1、クリーニング無料券 1,000円相当 2、JCBギフトカード 1,000円相当 | ■贈呈時期 毎年6月下旬 / 500株以上 | ◆下記より1点を選択 1、クリーニング無料券 2,000円相当 2、JCBギフトカード 2,000円相当 / 1,000株以上 | ◆下記より1点を選択 1、クリーニング無料券 3,000円相当 2、JCBギフトカード 3,000円相当 / 5,000株以上 | ◆下記より1点を選択 1、クリーニング無料券 5,000円相当 2、JCBギフトカード 5,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
2301	学情	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1557.0	4.82	75.0	4.82	75.0	4.82	配当あり	いいえ	12.05	1.42	209.1	1948.0	1506.0	Industrials	あり	オリジナルQUOカード: 500株以上 | 3,000円相当 | ■贈呈時期 定時株主総会終了後の1月下旬。	500	高			OK	OK	OK	通常掲載可	OK	OK
2303	ドーン	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1221.0	2.29	28.0	2.28	28.0	2.29	配当あり	いいえ	17.35	2.55	72.6	1550.0	1109.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2304	ＣＳＳホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	909.0	4.4	40.0	4.43	40.0	4.4	配当あり	いいえ	6.75	1.34	45.1	1097.0	877.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2305	スタジオアリス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1823.0	2.74	50.0	2.78	50.0	2.74	配当あり	いいえ	26.64	1.02	309.6	2178.0	1720.0	Consumer Cyclical	あり	株主写真撮影券: 100株以上 | 1枚 | ■贈呈時期 11月に「事業報告書」とあわせて発送。 / 500株以上 | 2枚 / 1,000株以上 | 3枚 / 10,000株以上 | 10枚	100	高			OK	OK	OK	通常掲載可	OK	OK
2307	クロスキャット	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	937.0	4.16	39.0	4.24	39.0	4.16	配当あり	いいえ	8.68	1.97	131.1	1287.0	892.0	Technology	あり	QUOカード: 200株以上 | 500円相当 | ■贈呈時期 12月上旬 / 1,000株以上 | 1,000円相当 / 2,000株以上 | 2,000円相当 / 4,000株以上 | 3,000円相当	200	高			OK	OK	OK	通常掲載可	OK	OK
2311	エプコ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	788.0	5.08	40.0	5.03	40.0	5.08	配当あり	いいえ	16.61	1.53	70.5	935.0	722.0	Industrials	あり	太陽光発電システム等（抽選）: 100株以上 | ■カテゴリーA (100万円相当)5名 ①『太陽光発電システム（工事代・メーカー機器保証込み ）』 ②『蓄電池（設置代込み）』 ③『エコキュート（設置代込み）』 ①、②または③を個人所有の専用住宅（新築及び既築）に無償で設置する権利の贈呈 ■カテゴリーB（15万円相当）5名 ④『ポータブルソーラーパネル・ポータブル電源』 ⑤『ポータブル蓄電池』 ⑥『電動アシスト自転車』 当選者が選択した④、⑤または⑥の当社指定商品を贈呈 | ※抽選方法は応募者全体の中から、カテゴリーA ５名、カテゴリーB ５名の合計10名を当選者とします。	100	高			OK	OK	OK	通常掲載可	OK	OK
2315	ＣＡＩＣＡ　ＤＩＧＩＴＡＬ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	55.0						配当未取得			1.59	97.5	177.0	53.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2317	システナ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	391.0	4.6	18.0	4.66	18.0	4.6	配当あり	いいえ	12.35	3.53	1397.7	555.0	385.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2321	ソフトフロントホールディングス	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	125.0						配当未取得			3.58	65.0	449.0	109.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2323	ｆｏｎｆｕｎ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	254.0						配当未取得		12.74	3.78	53.3	473.0	141.67	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2325	ＮＪＳ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	4810.0	2.29	110.0	2.32	110.0	2.29	配当あり	いいえ	20.99	1.52	458.1	6750.0	4315.0	Industrials	あり	プレミアム優待倶楽部ポイント: 300株以上 | 5,000ポイント （年間　10,000ポイント） | ※ポイントに応じて食品、電化製品、ギフト、旅行・体験等5,000種類以上の商品（NJS独自商品の提供を拡大）の中から株主が自由に選択可能。 ※最大4回分まとめて交換することができます。 ■継続保有期間について 6月末日、12月末日において株主名簿に同一株主番号で連続2回以上記載され、かつ300株以上継続保有されている場合にのみ繰越することがでる。 ※1ポイント≒1円相当。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILL	300	高			OK	OK	OK	通常掲載可	OK	OK
2326	デジタルアーツ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	6	TOPIX Small 1	3625.0	2.76	100.0	2.8	100.0	2.76	配当あり	いいえ	14.61	2.64	486.3	8280.0	3500.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2327	日鉄ソリューションズ	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	4	TOPIX Mid400	3254.0	2.67	87.0	2.71	87.0	2.67	配当あり	いいえ	19.32	2.13	5954.2	4655.0	3075.0	Technology	あり	デジタルギフト（えらべる Pay）: 100株以上 | 1,000円相当 | ※えらべる Pay は、様々な決済サービスのポイントを自由に選べるギフトです。 ■継続保有期間について 毎年3月末日時点の株主名簿で同一株主番号で連続して記載または記録された回数を基に算出いたします。 ■発送時期 毎年5月下旬 / 300株以上 | 【3年未満保有株主】 1,000円相当 【3年以上保有株主】 3,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
2329	東北新社	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	520.0	5.21	27.08	5.21	27.08	5.21	配当あり	いいえ	10.28	0.83	715.5	727.0	516.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2330	フォーサイド	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	73.0						配当未取得		7.18	1.02	31.8	315.0	69.0	Consumer Cyclical	あり	「モビぶっく」で利用できる株主優待ポイント: 100株以上 | 500ポイント | ■贈呈時期 3月発送予定 / 500株以上 | 1,000ポイント / 1,000株以上 | 2,000ポイント / 2,000株以上 | 3,000ポイント / 3,000株以上 | 4,000ポイント / 4,000株以上 | 5,000ポイント / 5,000株以上 | 10,000ポイント	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2331	ＡＬＳＯＫ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	1067.0	3.09	33.0	3.11	33.0	3.09	配当あり	いいえ	15.57	1.35	5186.4	1335.0	999.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2332	クエスト	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1744.0	3.5	61.0	3.46	61.0	3.5	配当あり	いいえ	11.45	1.2	89.4	2220.0	1382.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2334	イオレ	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	606.0						配当未取得			6.87	248.3	990.0	186.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2335	キューブシステム	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	1029.0	4.66	48.0	4.68	48.0	4.66	配当あり	いいえ	9.96	1.37	156.2	1245.0	998.0	Technology	あり	JCBギフトカード: 200株以上 | 1,000円相当 | 【送付時期】 12月初旬 / 400株以上 | 2,000円相当 / 1,000株以上 | 3,000円相当	200	高			OK	OK	OK	通常掲載可	OK	OK
2337	いちご	プライム（内国株式）	8050	不動産業	17	不動産	6	TOPIX Small 1	435.0	3.56	15.5	3.65	15.5	3.56	配当あり	いいえ	10.52	1.5	1717.2	529.0	347.0	Real Estate	あり	農産物等（抽選）: 1株以上 | ◇2026年6月より12月まで毎月1回、継続して実施。当社事業で扱う農産物等をプレゼント（抽選：50名） | ※「いちご Thanks!応募サイト」（2026年6月1日公開） https://www.ichigo-thanks.jp/ 《案内時期》 中間、期末の株主通信(Business Report)とあわせて案内。 応募開始可能日は、対象期末時点から4か月後の月初からとなり、6か月間応募が可能です。	100	高			OK	OK	OK	通常掲載可	OK	OK
2338	クオンタムソリューションズ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	107.0						配当未取得			-15.32	52.6	850.0	91.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2340	極楽湯ホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	483.0	1.24	6.0	1.24	6.0	1.24	配当あり	いいえ	17.01	3.11	153.2	513.0	468.0	Consumer Cyclical	あり	自社無料入浴券（電子化）: 100株以上 | 【1年以上保有株主】 4枚 【2年以上保有株主】 6枚 | ※詳しい利用方法は、ホームページを確認ください。 ■継続保有期間について 株主名簿への記録確認を３月末・９月末に行い、同一株主番号で連続して記録された株主様に対して、所定の付与枚数を贈呈いたします。 《贈呈時期・有効期限》 毎年1回11月下旬発送 翌年11月末迄 / 300株以上 | 【1年以上保有株主】 6枚 【2年以上保有株主】 8枚 / 500株以上 | 【1年以上保有株主】 10枚 【2年以上保有株主】 12枚 / 5,000株以上 | 【1年以上保有株主】 20枚 【2年以上保有	100	高			OK	OK	OK	通常掲載可	OK	OK
2341	アルバイトタイムス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	159.0	3.14	5.0	3.13	5.0	3.14	配当あり	いいえ	15.38	1.02	29.1	248.0	142.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2342	トランスジェニックグループ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	207.0						配当未取得			0.72	34.5	487.0	168.0	Healthcare	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2345	ＨＯＤＬ１	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	102.0						配当未取得			7.8	19.0	377.0	100.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2349	エヌアイデイ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	2304.0	1.3	30.0	1.31	30.0	1.3	配当あり	いいえ	10.06	1.04	251.7	2548.0	2191.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2351	ＡＳＪ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	309.0	0.97	3.0	0.98	3.0	0.97	配当あり	いいえ	27.37	0.83	24.1	466.0	285.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2353	日本駐車場開発	プライム（内国株式）	8050	不動産業	17	不動産	6	TOPIX Small 1	246.0	3.66	9.0	3.67	9.0	3.66	配当あり	いいえ	16.12	3.89	767.9	304.0	233.0	Industrials	あり	自社施設利用券（電子チケット）: 500株以上 | 3枚 / 1,000株以上 | 5枚 ※予約により無制限10％割引 （2,000株以上は30％割引、3,000株以上は50％割引）	500	高			OK	OK	OK	通常掲載可	OK	OK
2354	ＹＥ　ＤＩＧＩＴＡＬ	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	773.0	3.88	30.0	3.31	30.0	3.88	配当あり	いいえ	11.49	1.7	137.8	1050.0	596.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2359	コア	プライム（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	7	TOPIX Small 2	2015.0	2.98	60.0	2.99	60.0	2.98	配当あり	いいえ	10.06	1.4	289.5	2348.0	1874.0	Technology	あり	株主ご優待券（国立博物館 引換券）: 200株以上 | 1枚 | ◆以下のいずれか1つを選択 ・東京国立博物館 友の会 ・奈良国立博物館 メンバーシップカード ・九州国立博物館 メンバーズプレミアムパス ※会員制度の詳細につきましては、 各国立博物館にお問い合わせ、または 各国立博物館のホームページにて ご確認ください。 / 1,000株以上 | 2枚 / 10,000株以上 | 5枚 / 100,000株以上 | 10枚	200	高			OK	OK	OK	通常掲載可	OK	OK
2370	メディネット	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	24.0						配当未取得			0.86	66.9	43.0	23.0	Healthcare	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2371	カカクコム	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	3310.0	1.51	50.0	1.51	50.0	1.51	配当あり	いいえ	34.78	10.08	6548.4	3568.0	1566.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2373	ケア２１	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	410.0	4.15	17.0	4.16	17.0	4.15	配当あり	いいえ	52.5	1.33	55.5	613.0	389.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
2375	ギグワークス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	206.0	0.97	2.0	0.96	2.0	0.97	配当あり	いいえ	24.09	1.48	41.0	320.0	198.0	Technology	あり	自社グループ割引クーポン、デジタルギフト: 100株以上 | ◇20％割引クーポン ※割引金額の上限は累計(合算)で30万円（税抜）。 | 《利用期間》 2月1日～翌年1月末まで	100	高			OK	OK	OK	通常掲載可	OK	OK
2376	サイネックス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	800.0	1.88	15.0	1.85	15.0	1.88	配当あり	いいえ	88.99	0.56	44.9	985.0	634.0	Communication Services	あり	QUOカード: 500株以上 | 【1年以上保有】 2,000円相当 | ■継続保有期間について 基準日である3月31日および9月30日現在の株主名簿に同一株主番号で3回以上連続して記載または記録されており、当社株主名簿により、確認できる株主様といたします。 【送付時期】 6月 / 2,000株以上 | 【1年以上保有】 4,000円相当 / 10,000株以上 | 【1年以上保有】 6,000円相当	500	高			OK	OK	OK	通常掲載可	OK	OK
2378	ルネサンス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1008.0	1.29	13.0	1.3	13.0	1.29	配当あり	いいえ		1.97	190.7	1295.0	967.0	Communication Services	あり	自社施設利用優待券: 100株以上 | 2枚（年間 4枚） | 【優待詳細】※一部対象外施設、 割引対象外商品あり 1、優待券1枚につき1名が1回限り、 無料で自社施設を利用可 優待券2枚で1名1回、OASIS RAFEEL 施設利用無料 2、優待券1枚につき1回、施設内 プロショップにて商品20％割引 ※OASIS RAFEEL は対象外 3、優待券1枚につき、何名でもクラブ 入会金無料 ※OASIS RAFEEL は対象外 4、優待券1枚につき1名が1回限り、 フィットネスパーソナルトレー ニング、またはスイミングパー ソナルレッスンを 20％割引で 受講可（※OASIS RAFEEL は	100	高			OK	OK	OK	通常掲載可	OK	OK
2379	ディップ	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	6	TOPIX Small 1	1740.0	5.57	97.0	5.61	97.0	5.57	配当あり	いいえ	15.29	2.45	911.0	2509.0	1686.0	Communication Services	あり	オリジナルQUOカード: 100株以上 | 500円相当（年間1,000円相当） | ■贈呈時期 期末：定時株主総会終了後、期末配当金領収証と共に発送。 中間期：中間配当金領収証と共に発送。 / 500株以上 | 1,000円相当（年間2,000円相当）	100	高			OK	OK	OK	通常掲載可	OK	OK
2384	ＳＢＳホールディングス	プライム（内国株式）	5050	陸運業	12	運輸・物流	6	TOPIX Small 1	4260.0	2.46	105.0	2.53	105.0	2.46	配当あり	いいえ	14.36	1.67	1692.0	5100.0	2865.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2385	総医研ホールディングス	グロース（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	245.0	4.08	10.0	4.1	10.0	4.08	配当あり	いいえ	36.9	1.04	64.1	325.0	156.0	Healthcare	あり	自社ポイント: 100株以上 | 【初年度】 2,000ポイント 【2年以上継続保有】 2,500ポイント | ◇日本予防医薬のオンラインショップで利用できる「イミダポイント」を贈呈。 公式通販 Web サイト上において 1ポイント＝1 円として利用可能。 ※2026年以降、6月30日の当社株主名簿に同一株主番号で連続２回以上記載され、継続保有されている株主様へは長期保有特典としまして、優待内容にあります「2年以上継続」に記載のポイントを贈呈。 ■継続保有期間について 2025年6月30日を初年度としておりますため、「２年以上継続」の長期保有特典につきましては、2026年6月30日時点において	100	高			OK	OK	OK	通常掲載可	OK	OK
2388	ウェッジホールディングス	グロース（内国株式）	7200	その他金融業	16	金融（除く銀行）	-	-	32.0						配当未取得			0.51	13.6	115.0	32.0	Industrials	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2391	プラネット	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1189.0	3.7	44.0	3.71	44.0	3.7	配当あり	いいえ	18.48	1.47	78.8	1356.0	1169.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
2393	日本ケアサプライ	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	4390.0	1.69	74.0	1.66	74.0	1.69	配当あり	いいえ	30.17	3.67	682.2	4470.0	2005.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
2395	新日本科学	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	1117.0	4.48	50.0	4.55	50.0	4.48	配当あり	いいえ	10.18	1.08	465.0	2005.0	1067.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
2404	鉄人化ホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	590.0						配当未取得		18.76	8.26	78.8	645.0	451.0	Consumer Cyclical	あり	優待食事券: 100株以上 | ◆以下の何れかを選択 1、スパークリングワインチケット※ 2、直久「らーめんギフトセット」 | ※自社カラオケ店舗にて利用 1．1年間有効。 2．受付時に提示。（※赤から松戸店、赤から蒲田店及びブライダルレストラン店舗（8G HORIE River Terrace Wedding）は対象外） 3．引換制、本券1枚につきスパークリングワイン1本を提供。 4．アルコールをお召し上がりにならないお客様にはスパークリングジュースをご提供いたします。	100	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2408	ＫＧ情報	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	838.0	4.42	37.0	4.53	37.0	4.42	配当あり	いいえ	18.28	1.02	60.4	949.0	600.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2410	キャリアデザインセンター	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	2886.0	9.7	280.0	9.69	280.0	9.7	配当あり	いいえ	13.17	3.28	152.6	2894.0	1818.0	Industrials	あり	新潟県ブランド米（※2026年は未定）: 1,000株以上 | ※2026年未定。 ※株主優待の実施については、業績及び市場環境等を総合的に勘案したうえで検討する。 5kg | 【送付時期】 申込書を6月下旬に送付。 ※辞退された場合は、優待相当金額を、日本赤十字社へ寄付いたします。	1000	高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
2411	ゲンダイエージェンシー	スタンダード（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	450.0	5.78	26.0	5.82	26.0	5.78	配当あり	いいえ	10.65	1.27	49.5	514.0	387.0	Communication Services	なし			高			OK	OK	OK	通常掲載可	OK	OK
2413	エムスリー	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	4	TOPIX Mid400	1766.5	1.25	22.0	1.26	22.0	1.25	配当あり	いいえ	24.35	2.89	11790.1	2746.0	1297.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
2415	ヒューマンホールディングス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	1590.0	8.55	136.0	8.54	136.0	8.55	配当あり	いいえ	7.44	0.84	165.0	2111.0	1496.0	Consumer Defensive	なし			高	高利回り要確認	配当利回りが8%以上	要確認	OK	要確認	手動確認後に掲載	OK_高利回り要確認	OK
2418	ツカダ・グローバルホールディング	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	612.0	2.29	14.0	2.27	14.0	2.29	配当あり	いいえ	6.08	0.77	287.9	755.0	534.0	Consumer Cyclical	あり	株主優待割引券: 100株以上 | 2枚（年間4枚） | ※レストラン等の飲食代金割引または、ホテルの宿泊優待割引、リラクゼーション施設の施術代金優待割引、スパ施設の入浴代金割引、フィットネス施設の入会金割引として利用できる。	100	高			OK	OK	OK	通常掲載可	OK	OK
241A	ＲＯＸＸ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	432.0						配当未取得		2.47	1.92	31.5	1299.0	416.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
2424	ブラス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	603.0	1.33	8.0	1.32	8.0	1.33	配当あり	いいえ	10.49	0.74	32.1	723.0	591.0	Consumer Cyclical	あり	デジタルギフト・自社ギフト: 100株以上 | 【6カ月以上保有株主】 1,000円相当 | ◇デジタルギフトは、以下との交換が可能となる予定。 Amazon ギフトカード/ QUOカードPay / PayPayマネーライト / dポイント / au PAY ギフトカード / Visae ギフト Vanilla / 図書カードNEXT / Uber Taxi ギフトカード / Uber Eats ギフトカード / GooglePlay ギフトコード / PlayStationStore チケット / DMM プリペイドカード / すかいらーくグループご優待券 / JAL マイレージバンク ■継	100	高			OK	OK	OK	通常掲載可	OK	OK
2425	ケアサービス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	624.0	3.53	22.0	3.51	22.0	3.53	配当あり	いいえ	9.02	0.83	23.7	849.0	620.0	Healthcare	あり	QUOカード: 100株以上 | 1,000円相当 | ■贈呈時期 毎年6月開催予定の「定時株主総会決議のご通知」に同封。	100	高			OK	OK	OK	通常掲載可	OK	OK
2428	ウェルネット	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	617.0	4.78	29.5	4.8	29.5	4.78	配当あり	いいえ	11.46	1.3	117.0	797.0	595.0	Technology	あり	スマホ決済アプリ「支払秘書」ポイント: 100株以上 | 1,000円相当 | ※支払秘書アプリのダウンロードが必要。 ■案内時期 株主総会招集ご通知に同封	100	高			OK	OK	OK	通常掲載可	OK	OK
2429	ワールドホールディングス	プライム（内国株式）	9050	サービス業	10	情報通信・サービスその他	7	TOPIX Small 2	2430.0	5.6	136.0	5.57	136.0	5.6	配当あり	いいえ	6.58	0.9	435.0	2901.0	2221.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
